,App,SHA,TestFilePath,InlineVariable,isInlineVariable,prediction
2585,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/async/ArangoGraphTest.java,0.0,False,True
2601,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/ArangoSearchTest.java,0.0,False,True
2612,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/serde/CustomTypeHintTest.java,0.0,False,True
2630,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/async/ArangoDatabaseTest.java,0.0,False,True
2647,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,True
2653,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,True
2671,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/util/TestUtils.java,0.0,False,True
2694,arangodb/arangodb-java-driver,435284c9ce22a46b185c81c7c693488d3a8633ae,src/test/java/com/arangodb/async/StreamTransactionTest.java,0.0,False,True
2716,arangodb/arangodb-java-driver,435284c9ce22a46b185c81c7c693488d3a8633ae,src/test/java/com/arangodb/ArangoSslTest.java,0.0,False,True
2732,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/async/ArangoDatabaseTest.java,0.0,False,True
2738,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/async/BaseTest.java,0.0,False,True
2749,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,True
2757,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/internal/http/HttpRetryTest.java,0.0,False,True
2793,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/StreamTransactionConflictsTest.java,0.0,False,True
2802,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoDatabaseTest.java,0.0,False,False
2820,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,True
2843,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoSslTest.java,0.0,False,True
2876,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/DocumentTest.java,0.0,False,True
2899,arangodb/arangodb-java-driver,eee220012f90a020d8ca36f26c98f5481fcfcd11,src/test/java/com/arangodb/async/ArangoDBTest.java,0.0,False,True
2906,arangodb/arangodb-java-driver,eee220012f90a020d8ca36f26c98f5481fcfcd11,src/test/java/com/arangodb/ArangoSearchTest.java,0.0,False,True
2916,arangodb/arangodb-java-driver,eee220012f90a020d8ca36f26c98f5481fcfcd11,src/test/java/com/arangodb/serde/CustomTypeHintTest.java,0.0,False,True
2924,arangodb/arangodb-java-driver,eee220012f90a020d8ca36f26c98f5481fcfcd11,src/test/java/com/arangodb/util/TestUtils.java,0.0,False,True
2931,arangodb/arangodb-java-driver,f0254e65d7a937a7a2f302f24909a2bf2ed701a1,src/test/java/com/arangodb/async/ConcurrencyTest.java,0.0,False,True
2937,arangodb/arangodb-java-driver,f0254e65d7a937a7a2f302f24909a2bf2ed701a1,src/test/java/com/arangodb/async/example/graph/BaseGraphTest.java,0.0,False,True
2967,arangodb/arangodb-java-driver,f0254e65d7a937a7a2f302f24909a2bf2ed701a1,src/test/java/com/arangodb/ArangoGraphTest.java,0.0,False,True
2969,arangodb/arangodb-java-driver,f0254e65d7a937a7a2f302f24909a2bf2ed701a1,src/test/java/com/arangodb/StreamTransactionConflictsTest.java,0.0,False,True
2981,arangodb/arangodb-java-driver,f04c1080353d51ed4343c41d933199f8ed6faa6d,src/test/java/com/arangodb/async/ConcurrencyTest.java,0.0,False,True
2983,arangodb/arangodb-java-driver,f04c1080353d51ed4343c41d933199f8ed6faa6d,src/test/java/com/arangodb/async/ArangoRouteTest.java,0.0,False,True
2988,arangodb/arangodb-java-driver,f04c1080353d51ed4343c41d933199f8ed6faa6d,src/test/java/com/arangodb/async/example/document/TestEntity.java,0.0,False,True
2989,arangodb/arangodb-java-driver,f04c1080353d51ed4343c41d933199f8ed6faa6d,src/test/java/com/arangodb/async/ArangoCollectionTest.java,0.0,False,True
2994,arangodb/arangodb-java-driver,f04c1080353d51ed4343c41d933199f8ed6faa6d,src/test/java/com/arangodb/async/StreamTransactionConflictsTest.java,0.0,False,True
2995,arangodb/arangodb-java-driver,f04c1080353d51ed4343c41d933199f8ed6faa6d,src/test/java/com/arangodb/async/ArangoVertexCollectionTest.java,0.0,False,True
3007,arangodb/arangodb-java-driver,f04c1080353d51ed4343c41d933199f8ed6faa6d,src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,True
3041,arangodb/arangodb-java-driver,c56a9852f44427d8105c9085e876f7359294dadc,src/test/java/com/arangodb/async/serde/CustomSerdeTest.java,0.0,False,True
3042,arangodb/arangodb-java-driver,c56a9852f44427d8105c9085e876f7359294dadc,src/test/java/com/arangodb/async/ArangoGraphTest.java,0.0,False,True
3061,arangodb/arangodb-java-driver,c56a9852f44427d8105c9085e876f7359294dadc,src/test/java/com/arangodb/example/graph/BaseGraphTest.java,0.0,False,True
3064,arangodb/arangodb-java-driver,c56a9852f44427d8105c9085e876f7359294dadc,src/test/java/com/arangodb/BaseTest.java,0.0,False,True
3072,arangodb/arangodb-java-driver,c56a9852f44427d8105c9085e876f7359294dadc,src/test/java/com/arangodb/StreamTransactionTest.java,0.0,False,True
3073,arangodb/arangodb-java-driver,c56a9852f44427d8105c9085e876f7359294dadc,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,True
3088,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/async/StreamTransactionGraphTest.java,0.0,False,True
3097,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/async/ArangoViewTest.java,0.0,False,True
3098,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/async/StreamTransactionTest.java,0.0,False,True
3100,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/async/ArangoDBTest.java,0.0,False,True
3107,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/ArangoSearchTest.java,0.0,False,True
3111,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/StreamTransactionGraphTest.java,0.0,False,True
3116,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/serde/CustomSerdeTest.java,0.0,False,True
3159,arangodb/arangodb-java-driver,4c76631684e5ad0b7b6db96c892a656ac70b3df0,src/test/java/com/arangodb/internal/HostHandlerTest.java,0.0,False,True
3163,arangodb/arangodb-java-driver,4c76631684e5ad0b7b6db96c892a656ac70b3df0,src/test/java/com/arangodb/ArangoCollectionTest.java,0.0,False,True
3167,arangodb/arangodb-java-driver,4c76631684e5ad0b7b6db96c892a656ac70b3df0,src/test/java/com/arangodb/ArangoGraphTest.java,0.0,False,True
3177,arangodb/arangodb-java-driver,2c2ea9912c5da25eb9d62dd2875226b223e1743f,src/test/java/perf/SimpleSyncPerfTest.java,0.0,False,True
3188,arangodb/arangodb-java-driver,2c2ea9912c5da25eb9d62dd2875226b223e1743f,src/test/java/com/arangodb/async/example/document/TestEntity.java,0.0,False,True
3193,arangodb/arangodb-java-driver,2c2ea9912c5da25eb9d62dd2875226b223e1743f,src/test/java/com/arangodb/async/ArangoSslTest.java,0.0,False,True
3202,arangodb/arangodb-java-driver,2c2ea9912c5da25eb9d62dd2875226b223e1743f,src/test/java/com/arangodb/ArangoDatabaseTest.java,0.0,False,False
3203,arangodb/arangodb-java-driver,2c2ea9912c5da25eb9d62dd2875226b223e1743f,src/test/java/com/arangodb/entity/BaseDocumentTest.java,0.0,False,True
3205,arangodb/arangodb-java-driver,2c2ea9912c5da25eb9d62dd2875226b223e1743f,src/test/java/com/arangodb/ArangoSearchTest.java,0.0,False,True
3209,arangodb/arangodb-java-driver,2c2ea9912c5da25eb9d62dd2875226b223e1743f,src/test/java/com/arangodb/StreamTransactionGraphTest.java,0.0,False,True
3214,arangodb/arangodb-java-driver,2c2ea9912c5da25eb9d62dd2875226b223e1743f,src/test/java/com/arangodb/serde/CustomSerdeTest.java,0.0,False,True
3218,arangodb/arangodb-java-driver,2c2ea9912c5da25eb9d62dd2875226b223e1743f,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,True
3243,arangodb/arangodb-java-driver,0bc727b1c901efd5530c2ca80c6547ec4b3e10a9,src/test/java/com/arangodb/async/ArangoVertexCollectionTest.java,0.0,False,True
3247,arangodb/arangodb-java-driver,0bc727b1c901efd5530c2ca80c6547ec4b3e10a9,src/test/java/com/arangodb/async/ArangoDBTest.java,0.0,False,True
3260,arangodb/arangodb-java-driver,0bc727b1c901efd5530c2ca80c6547ec4b3e10a9,src/test/java/com/arangodb/example/document/TestEntity.java,0.0,False,True
3265,arangodb/arangodb-java-driver,0bc727b1c901efd5530c2ca80c6547ec4b3e10a9,src/test/java/com/arangodb/ArangoGraphTest.java,0.0,False,True
3269,arangodb/arangodb-java-driver,0bc727b1c901efd5530c2ca80c6547ec4b3e10a9,src/test/java/com/arangodb/StreamTransactionTest.java,0.0,False,True
3279,arangodb/arangodb-java-driver,cc4bc5b3ce262a312b40a6cb7dc030743c8cb1ac,src/test/java/com/arangodb/async/ConcurrencyTest.java,0.0,False,True
3309,arangodb/arangodb-java-driver,cc4bc5b3ce262a312b40a6cb7dc030743c8cb1ac,src/test/java/com/arangodb/example/document/TestEntity.java,0.0,False,True
3322,arangodb/arangodb-java-driver,cc4bc5b3ce262a312b40a6cb7dc030743c8cb1ac,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,True
3331,arangodb/arangodb-java-driver,60efd748ada817d3f2bdb023bbcd4635bf9659c5,src/test/java/com/arangodb/async/ArangoDatabaseTest.java,0.0,False,True
3338,arangodb/arangodb-java-driver,60efd748ada817d3f2bdb023bbcd4635bf9659c5,src/test/java/com/arangodb/async/serde/CustomSerdeTest.java,0.0,False,True
3349,arangodb/arangodb-java-driver,60efd748ada817d3f2bdb023bbcd4635bf9659c5,src/test/java/com/arangodb/ArangoDatabaseTest.java,0.0,False,True
3357,arangodb/arangodb-java-driver,60efd748ada817d3f2bdb023bbcd4635bf9659c5,src/test/java/com/arangodb/example/graph/BaseGraphTest.java,0.0,False,True
3374,arangodb/arangodb-java-driver,71fb190ba316f3c618514633fd51e2101a95756e,src/test/java/com/arangodb/ConcurrentStreamTransactionsTest.java,0.0,False,True
3375,arangodb/arangodb-java-driver,71fb190ba316f3c618514633fd51e2101a95756e,src/test/java/com/arangodb/async/ConcurrentStreamTransactionsTest.java,0.0,False,True
3382,arangodb/arangodb-java-driver,71fb190ba316f3c618514633fd51e2101a95756e,src/test/java/com/arangodb/async/StreamTransactionGraphTest.java,0.0,False,True
3407,arangodb/arangodb-java-driver,71fb190ba316f3c618514633fd51e2101a95756e,src/test/java/com/arangodb/example/document/TestEntity.java,0.0,False,True
3442,arangodb/arangodb-java-driver,ae514c7d7e4a21563940c3131e0c295924fabcee,src/test/java/com/arangodb/async/CommunicationTest.java,0.0,False,True
3460,arangodb/arangodb-java-driver,ae514c7d7e4a21563940c3131e0c295924fabcee,src/test/java/com/arangodb/serde/CustomTypeHintTest.java,0.0,False,True
3461,arangodb/arangodb-java-driver,ae514c7d7e4a21563940c3131e0c295924fabcee,src/test/java/com/arangodb/ArangoGraphTest.java,0.0,False,True
3463,arangodb/arangodb-java-driver,ae514c7d7e4a21563940c3131e0c295924fabcee,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,True
3465,arangodb/arangodb-java-driver,ae514c7d7e4a21563940c3131e0c295924fabcee,src/test/java/com/arangodb/StreamTransactionTest.java,0.0,False,True
3466,arangodb/arangodb-java-driver,ae514c7d7e4a21563940c3131e0c295924fabcee,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,True
3476,arangodb/arangodb-java-driver,0d27c9e56ee7b2cf20656649afd17a39f4483cf4,src/test/java/com/arangodb/async/ArangoRouteTest.java,0.0,False,True
3485,arangodb/arangodb-java-driver,0d27c9e56ee7b2cf20656649afd17a39f4483cf4,src/test/java/com/arangodb/async/ArangoGraphTest.java,0.0,False,True
3487,arangodb/arangodb-java-driver,0d27c9e56ee7b2cf20656649afd17a39f4483cf4,src/test/java/com/arangodb/async/ArangoVertexCollectionTest.java,0.0,False,True
3492,arangodb/arangodb-java-driver,0d27c9e56ee7b2cf20656649afd17a39f4483cf4,src/test/java/com/arangodb/ArangoEdgeCollectionTest.java,0.0,False,True
3497,arangodb/arangodb-java-driver,0d27c9e56ee7b2cf20656649afd17a39f4483cf4,src/test/java/com/arangodb/ArangoCursorTest.java,0.0,False,True
3505,arangodb/arangodb-java-driver,0d27c9e56ee7b2cf20656649afd17a39f4483cf4,src/test/java/com/arangodb/ArangoCollectionTest.java,0.0,False,True
3535,arangodb/arangodb-java-driver,604b33248f34a13e7a97915c2bf367c668fc03b6,src/test/java/com/arangodb/async/ArangoViewTest.java,0.0,False,True
3537,arangodb/arangodb-java-driver,604b33248f34a13e7a97915c2bf367c668fc03b6,src/test/java/com/arangodb/async/CommunicationTest.java,0.0,False,True
3546,arangodb/arangodb-java-driver,604b33248f34a13e7a97915c2bf367c668fc03b6,src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,True
3560,arangodb/arangodb-java-driver,604b33248f34a13e7a97915c2bf367c668fc03b6,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,True
3563,arangodb/arangodb-java-driver,604b33248f34a13e7a97915c2bf367c668fc03b6,src/test/java/com/arangodb/UserAuthTest.java,0.0,False,True
3564,arangodb/arangodb-java-driver,41dab4f95ca31e4809c37fa47bbddb431250c871,src/test/java/com/arangodb/ConcurrentStreamTransactionsTest.java,0.0,False,True
3578,arangodb/arangodb-java-driver,41dab4f95ca31e4809c37fa47bbddb431250c871,src/test/java/com/arangodb/async/ArangoSslTest.java,0.0,False,True
3579,arangodb/arangodb-java-driver,41dab4f95ca31e4809c37fa47bbddb431250c871,src/test/java/com/arangodb/async/ArangoVertexCollectionTest.java,0.0,False,True
3594,arangodb/arangodb-java-driver,41dab4f95ca31e4809c37fa47bbddb431250c871,src/test/java/com/arangodb/example/graph/BaseGraphTest.java,0.0,False,True
3598,arangodb/arangodb-java-driver,41dab4f95ca31e4809c37fa47bbddb431250c871,src/test/java/com/arangodb/serde/CustomSerdeTest.java,0.0,False,True
3608,arangodb/arangodb-java-driver,41dab4f95ca31e4809c37fa47bbddb431250c871,src/test/java/com/arangodb/UserAuthTest.java,0.0,False,True
3610,arangodb/arangodb-java-driver,17753aabf198c455a1e600945d151c5644850d5e,src/test/java/com/arangodb/async/ConcurrentStreamTransactionsTest.java,0.0,False,True
3633,arangodb/arangodb-java-driver,17753aabf198c455a1e600945d151c5644850d5e,src/test/java/com/arangodb/ArangoCursorTest.java,0.0,False,True
3648,arangodb/arangodb-java-driver,17753aabf198c455a1e600945d151c5644850d5e,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,True
3651,arangodb/arangodb-java-driver,17753aabf198c455a1e600945d151c5644850d5e,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,True
3659,arangodb/arangodb-java-driver,5afecf949cc1e1b2bab8032e15eeaba2867cae3f,src/test/java/com/arangodb/ArangoCursorTest.java,0.0,False,True
3674,arangodb/arangodb-java-driver,5afecf949cc1e1b2bab8032e15eeaba2867cae3f,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,True
3686,arangodb/arangodb-java-driver,c949d916f1ffb91b9870eb9db87bc3a344557647,src/test/java/com/arangodb/ArangoSearchTest.java,0.0,False,True
3692,arangodb/arangodb-java-driver,c949d916f1ffb91b9870eb9db87bc3a344557647,src/test/java/com/arangodb/ArangoCollectionTest.java,0.0,False,True
3705,arangodb/arangodb-java-driver,169ea06d93026d9c1f102b0fdef252e8e6e7eec5,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,True
3717,arangodb/arangodb-java-driver,169ea06d93026d9c1f102b0fdef252e8e6e7eec5,src/test/java/com/arangodb/BaseTest.java,0.0,False,True
3722,arangodb/arangodb-java-driver,169ea06d93026d9c1f102b0fdef252e8e6e7eec5,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,True
3746,arangodb/arangodb-java-driver,c7c59e0f6c2bea7fe10195b5885397e721663c9b,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,True
3758,arangodb/arangodb-java-driver,3c91b0c1c9b0e25d24c107eb8cef593455e363dd,src/test/java/com/arangodb/internal/DocumentCacheTest.java,0.0,False,True
3762,arangodb/arangodb-java-driver,3c91b0c1c9b0e25d24c107eb8cef593455e363dd,src/test/java/com/arangodb/ArangoCollectionTest.java,0.0,False,True
3768,arangodb/arangodb-java-driver,3c91b0c1c9b0e25d24c107eb8cef593455e363dd,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,True
3783,arangodb/arangodb-java-driver,12eb8488ec5bfe115fd424f3313ca8308423297d,src/test/java/com/arangodb/example/graph/BaseGraphTest.java,0.0,False,True
3801,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,resilience-tests/src/test/java/resilience/connection/ConnectionTest.java,0.0,False,True
3809,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/async/ArangoEdgeCollectionTest.java,0.0,False,True
3810,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/async/debug/ConsolidationIntervalMsecTest.java,0.0,False,True
3814,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/async/ArangoSearchTest.java,0.0,False,True
3820,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/async/example/document/ImportDocumentExampleTest.java,0.0,False,True
3831,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/async/StreamTransactionConflictsTest.java,0.0,False,True
3837,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/async/ArangoDBTest.java,0.0,False,True
3839,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/mapping/annotations/ArangoAnnotationsTest.java,0.0,False,True
3842,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/config/ConfigDefaultsTest.java,0.0,False,True
3844,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,True
3848,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/example/graph/AQLActorsAndMoviesExampleTest.java,0.0,False,True
3854,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/example/ssl/SslExampleTest.java,0.0,False,True
3864,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/util/TestUtils.java,0.0,False,True
3866,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,driver/src/test/java/com/arangodb/DocumentTest.java,0.0,False,True
3882,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,shaded-integration-tests/src/test/native/java/com/arangodb/async/example/document/TestEntity.java,0.0,False,True
3905,arangodb/arangodb-java-driver,adfbc642b390084ad698a6900fa3dc3258f76bac,shaded-integration-tests/src/test/native/java/com/arangodb/example/graph/GraphTraversalsInAQLExampleTest.java,0.0,False,True
3935,arangodb/arangodb-java-driver,d14d419672c53a8b58296bc51219efe9b16f2af0,resilience-tests/src/test/java/resilience/ActiveFailoverTest.java,0.0,False,True
3945,arangodb/arangodb-java-driver,d14d419672c53a8b58296bc51219efe9b16f2af0,integration-tests/src/test/internal/java/arch/AdbTest.java,0.0,False,True
3959,arangodb/arangodb-java-driver,d14d419672c53a8b58296bc51219efe9b16f2af0,driver/src/test/java/com/arangodb/ArangoEdgeCollectionTest.java,0.0,False,True
3973,arangodb/arangodb-java-driver,d14d419672c53a8b58296bc51219efe9b16f2af0,driver/src/test/java/com/arangodb/example/graph/AQLActorsAndMoviesExampleTest.java,0.0,False,True
3979,arangodb/arangodb-java-driver,d14d419672c53a8b58296bc51219efe9b16f2af0,driver/src/test/java/com/arangodb/example/ssl/SslExampleTest.java,0.0,False,True
3981,arangodb/arangodb-java-driver,d14d419672c53a8b58296bc51219efe9b16f2af0,driver/src/test/java/com/arangodb/serde/CustomSerdeTest.java,0.0,False,True
3991,arangodb/arangodb-java-driver,d14d419672c53a8b58296bc51219efe9b16f2af0,driver/src/test/java/com/arangodb/StreamTransactionTest.java,0.0,False,True
4002,arangodb/arangodb-java-driver,c92c3267548bdf7a4100bf0001519a383b70e8d5,resilience-tests/src/test/java/resilience/retry/RetryTest.java,0.0,False,True
4024,arangodb/arangodb-java-driver,c92c3267548bdf7a4100bf0001519a383b70e8d5,driver/src/test/java/com/arangodb/UserAgentTest.java,0.0,False,True
4042,arangodb/arangodb-java-driver,c92c3267548bdf7a4100bf0001519a383b70e8d5,driver/src/test/java/com/arangodb/ArangoCollectionTest.java,0.0,False,True
4058,arangodb/arangodb-java-driver,c92c3267548bdf7a4100bf0001519a383b70e8d5,driver/src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,True
4065,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,resilience-tests/src/test/java/resilience/retry/RetryTest.java,0.0,False,True
4077,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,driver/src/test/java/com/arangodb/async/ArangoSearchTest.java,0.0,False,True
4080,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,driver/src/test/java/com/arangodb/async/example/graph/ShortestPathInAQLExampleTest.java,0.0,False,True
4086,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,driver/src/test/java/com/arangodb/async/example/document/InsertDocumentExampleTest.java,0.0,False,True
4088,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,driver/src/test/java/com/arangodb/async/example/ssl/SslExampleTest.java,0.0,False,True
4089,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,driver/src/test/java/com/arangodb/async/ArangoCollectionTest.java,0.0,False,True
4098,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,driver/src/test/java/com/arangodb/async/ConcurrencyTests.java,0.0,False,True
4102,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,driver/src/test/java/com/arangodb/mapping/annotations/ArangoAnnotationsTest.java,0.0,False,True
4107,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,driver/src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,True
4110,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,driver/src/test/java/com/arangodb/example/graph/ShortestPathInAQLExampleTest.java,0.0,False,True
4128,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,driver/src/test/java/com/arangodb/ConcurrencyTests.java,0.0,False,True
4134,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,shaded-integration-tests/src/test/native/java/com/arangodb/async/debug/ConsolidationIntervalMsecTest.java,0.0,False,True
4139,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,shaded-integration-tests/src/test/native/java/com/arangodb/async/StreamTransactionGraphTest.java,0.0,False,True
4140,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,shaded-integration-tests/src/test/native/java/com/arangodb/async/example/graph/GraphTraversalsInAQLExampleTest.java,0.0,False,True
4146,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,shaded-integration-tests/src/test/native/java/com/arangodb/async/example/document/GetDocumentExampleTest.java,0.0,False,True
4166,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,shaded-integration-tests/src/test/native/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,True
4175,arangodb/arangodb-java-driver,f7299792b8d04452038cf8ff5cbf771fa31d71b8,shaded-integration-tests/src/test/native/java/com/arangodb/example/document/AqlQueryWithSpecialReturnTypesExampleTest.java,0.0,False,True
4208,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/async/StreamTransactionGraphTest.java,0.0,False,True
4225,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/async/StreamTransactionConflictsTest.java,0.0,False,True
4239,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/ArangoDatabaseTest.java,0.0,False,True
4246,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/internal/HostHandlerTest.java,0.0,False,True
4253,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/example/document/TestEntity.java,0.0,False,True
4272,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,True
4274,arangodb/arangodb-java-driver,5cc3f76a939f11cc6a16f8aea929bea02b0fdc9e,src/test/java/com/arangodb/DocumentTest.java,0.0,False,True
4282,arangodb/arangodb-java-driver,a5f73082a149c1523647065d286c2902b4537a02,src/test/java/com/arangodb/ArangoSearchTest.java,0.0,False,True
4317,arangodb/arangodb-java-driver,f03f23eebb6365f2725c050f638eed38f74f0c88,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,True
4327,arangodb/arangodb-java-driver,48651421ca2bebeb3897fa88800f429ff0f7ca4c,src/test/java/com/arangodb/ArangoCursorTest.java,0.0,False,True
4335,arangodb/arangodb-java-driver,48651421ca2bebeb3897fa88800f429ff0f7ca4c,src/test/java/com/arangodb/BaseTest.java,0.0,False,True
4342,arangodb/arangodb-java-driver,48651421ca2bebeb3897fa88800f429ff0f7ca4c,src/test/java/com/arangodb/DocumentTest.java,0.0,False,True
