,App,SHA,TestFilePath,ReplaceNOToperator,isReplaceNOToperator,prediction
9461,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,db/metadata/MManagerImproveTest.java,0.0,False,False
9462,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,db/metadata/MetadataTest.java,0.0,False,True
9473,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,db/qp/other/TSPlanContextAuthorTest.java,0.0,False,True
9474,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,db/qp/strategy/LogicalGeneratorTest.java,0.0,False,True
9477,apache/iotdb,5e0ef31548266f23ba2a9c541aa43d36858b2f48,db/qp/plan/PhysicalPlanTest.java,0.0,False,False
9483,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,session/pool/SessionPoolTest.java,0.0,False,False
9498,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,hive/constant/TestConstant.java,0.0,False,False
9517,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,tsfile/utils/RecordUtilsTest.java,0.0,False,True
9540,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,tsfile/read/query/timegenerator/ReadWriteTest.java,0.0,False,False
9549,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,tsfile/read/GetAllDevicesTest.java,0.0,False,True
9553,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,tsfile/read/reader/ReaderTest.java,0.0,False,True
9604,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/utils/OpenFileNumUtilTest.java,0.0,False,True
9612,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/query/dataset/GroupByLevelDataSetTest.java,0.0,False,True
9623,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/query/reader/series/SeriesAggregateReaderTest.java,0.0,False,True
9629,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/engine/modification/DeletionQueryTest.java,0.0,False,True
9644,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/engine/storagegroup/TsFileProcessorTest.java,0.0,False,True
9657,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/metadata/MTreeTest.java,0.0,False,True
9668,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/auth/authorizer/OpenIdAuthorizerTest.java,0.0,False,False
9674,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,db/qp/plan/PhysicalPlanTest.java,0.0,False,True
9686,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,flink/IoTDBSinkBatchInsertTest.java,0.0,False,False
9689,apache/iotdb,84364082b6565a459bb0f06218ef6046e10593c8,flink/IoTDBSinkInsertTest.java,0.0,False,False
9720,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,tsfile/file/metadata/statistics/DoubleStatisticsTest.java,0.0,False,True
9731,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,tsfile/utils/BloomFilterTest.java,0.0,False,True
9743,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,tsfile/read/controller/IMetadataQuerierByFileImplTest.java,0.0,False,False
9746,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,tsfile/read/query/timegenerator/TimeGeneratorReadEmptyTest.java,0.0,False,False
9752,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,tsfile/read/TsFileSequenceReaderTest.java,0.0,False,True
9782,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,tsfile/encoding/decoder/delta/DeltaBinaryEncoderLongTest.java,0.0,False,False
9793,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/integration/IoTDBTracingTest.java,0.0,False,True
9808,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/constant/TestConstant.java,0.0,False,False
9809,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/utils/MathQueryDataSetUtilsTest.java,0.0,False,False
9814,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/utils/VersionUtilsTest.java,0.0,False,True
9826,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/query/control/FileReaderManagerTest.java,0.0,False,True
9828,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/query/executor/GroupByEngineDataSetTest.java,0.0,False,True
9831,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/query/reader/series/SeriesReaderTest.java,0.0,False,True
9832,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/query/reader/series/SeriesAggregateReaderTest.java,0.0,False,True
9833,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/query/externalsort/ExternalSortEngineTest.java,0.0,False,False
9864,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/metadata/MManagerBasicTest.java,0.0,False,True
9870,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/auth/authorizer/OpenIdAuthorizerTest.java,0.0,False,False
9874,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,db/qp/strategy/LogicalGeneratorTest.java,0.0,False,True
9890,apache/iotdb,9d998891a2b4726bd1183397b31a32aec38d26a1,flink/DefaultIoTSerializationSchemaTest.java,0.0,False,True
9896,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,flink/tsfile/RowTsFileInputFormatTest.java,0.0,False,True
9903,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,jdbc/IoTDBResultMetadataTest.java,0.0,False,True
9923,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/file/metadata/TimeSeriesMetadataTest.java,0.0,False,False
9928,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/utils/RecordUtilsTest.java,0.0,False,True
9929,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/utils/TsFileGeneratorForTest.java,0.0,False,False
9954,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/read/ReadOnlyTsFileTest.java,0.0,False,False
9955,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/read/common/FieldTest.java,0.0,False,False
9965,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/common/LRUCacheTest.java,0.0,False,True
9972,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/write/SameMeasurementsWithDifferentDataTypesTest.java,0.0,False,True
9990,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,tsfile/compress/CompressTest.java,0.0,False,False
10012,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,db/utils/datastructure/PrecisionTest.java,0.0,False,False
10013,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,db/utils/datastructure/LongTVListTest.java,0.0,False,True
10034,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,db/query/reader/series/SeriesAggregateReaderTest.java,0.0,False,True
10043,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,db/engine/merge/MaxFileMergeFileSelectorTest.java,0.0,False,True
10048,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,db/engine/merge/MergeTaskTest.java,0.0,False,True
10058,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,db/conf/IoTDBDescriptorTest.java,0.0,False,False
10093,apache/iotdb,3dafc977766e750d868d64fccfe6a5df8f1f0e1e,spark/constant/TestConstant.java,0.0,False,False
10101,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,hadoop/tsfile/constant/TestConstant.java,0.0,False,False
10108,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,jdbc/IoTDBConnectionTest.java,0.0,False,True
10135,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/utils/BytesUtilsTest.java,0.0,False,True
10136,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/read/filter/IExpressionOptimizerTest.java,0.0,False,True
10142,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/read/TsFileRestorableReaderTest.java,0.0,False,True
10145,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/read/controller/ChunkLoaderTest.java,0.0,False,False
10147,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/read/query/timegenerator/TimeGeneratorReadEmptyTest.java,0.0,False,False
10175,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/write/writer/PageWriterTest.java,0.0,False,True
10176,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/encoding/bitpacking/IntPackerTest.java,0.0,False,False
10177,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/encoding/bitpacking/LongPackerTest.java,0.0,False,False
10178,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,tsfile/encoding/decoder/GorillaDecoderTest.java,0.0,False,True
10191,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/concurrent/IoTDBDefaultThreadExceptionHandlerTest.java,0.0,False,True
10196,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/writelog/PerformanceTest.java,0.0,False,False
10200,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/writelog/recover/RecoverResourceFromReaderTest.java,0.0,False,True
10203,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/constant/TestConstant.java,0.0,False,False
10210,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/mqtt/PublishHandlerTest.java,0.0,False,False
10230,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/engine/memtable/PrimitiveMemTableTest.java,0.0,False,True
10233,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/engine/modification/ModificationFileTest.java,0.0,False,True
10242,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/engine/merge/MaxSeriesMergeFileSelectorTest.java,0.0,False,True
10246,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/engine/storagegroup/TsFileProcessorTest.java,0.0,False,True
10277,apache/iotdb,023fb84e0b76c0ac64b7a9ac098c640f26795a25,db/sync/receiver/recover/SyncReceiverLogAnalyzerTest.java,0.0,False,True
10285,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,session/pool/SessionPoolTest.java,0.0,False,False
10287,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,flink/tsfile/RowTsFileInputFormatTest.java,0.0,False,True
10311,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/file/metadata/statistics/FloatStatisticsTest.java,0.0,False,True
10316,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/utils/ReadWriteStreamUtilsTest.java,0.0,False,True
10326,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/read/filter/IExpressionOptimizerTest.java,0.0,False,True
10337,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/read/query/timegenerator/TimeGeneratorReadEmptyTest.java,0.0,False,False
10340,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/read/query/timegenerator/TimeGeneratorTest.java,0.0,False,True
10344,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/read/ReadOnlyTsFileTest.java,0.0,False,False
10345,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/read/common/FieldTest.java,0.0,False,False
10352,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/read/reader/PageReaderTest.java,0.0,False,False
10363,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/write/writer/ForceAppendTsFileWriterTest.java,0.0,False,True
10377,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,tsfile/compress/CompressTest.java,0.0,False,False
10393,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/constant/TestConstant.java,0.0,False,False
10396,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/utils/datastructure/LongTVListTest.java,0.0,False,False
10411,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/query/executor/GroupByEngineDataSetTest.java,0.0,False,True
10413,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/query/reader/series/SeriesReaderByTimestampTest.java,0.0,False,True
10416,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/query/externalsort/ExternalSortEngineTest.java,0.0,False,False
10426,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/engine/merge/MergePerfTest.java,0.0,False,False
10428,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/engine/merge/MergeOverLapTest.java,0.0,False,True
10432,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/engine/merge/MaxSeriesMergeFileSelectorTest.java,0.0,False,True
10434,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/engine/version/SysTimeVersionControllerTest.java,0.0,False,True
10445,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/metadata/MManagerImproveTest.java,0.0,False,False
10450,apache/iotdb,aaaaf506d9c731231f97d8813528cbf062760d40,db/auth/LocalFileUserAccessorTest.java,0.0,False,True
10484,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,jdbc/UtilsTest.java,0.0,False,True
10498,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,tsfile/file/metadata/statistics/IntegerStatisticsTest.java,0.0,False,True
10505,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,tsfile/utils/ReadWriteStreamUtilsTest.java,0.0,False,True
10512,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,tsfile/utils/ReadWriteToBytesUtilsTest.java,0.0,False,False
10534,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,tsfile/common/LRUCacheTest.java,0.0,False,True
10535,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,tsfile/write/PerfTest.java,0.0,False,False
10547,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,tsfile/encoding/decoder/regular/RegularDataEncoderIntegerTest.java,0.0,False,False
10562,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/writelog/io/MultiFileLogReaderTest.java,0.0,False,True
10567,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/writelog/recover/LogReplayerTest.java,0.0,False,True
10571,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/utils/TypeInferenceUtilsTest.java,0.0,False,False
10600,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/engine/merge/MergeTest.java,0.0,False,False
10618,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/metadata/MetadataTest.java,0.0,False,True
10622,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/auth/LocalFileUserAccessorTest.java,0.0,False,True
10624,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/auth/LocalFileRoleManagerTest.java,0.0,False,True
10627,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/qp/QueryProcessorTest.java,0.0,False,True
10639,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/sync/receiver/load/FileLoaderTest.java,0.0,False,True
10642,apache/iotdb,a704aa2cd6a61db57c5495f8b43849be876a1980,db/utils/TestOnly.java,0.0,False,False
10646,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,hadoop/tsfile/TSFInputSplitTest.java,0.0,False,True
10648,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,jdbc/IoTDBMetadataResultMetadataTest.java,0.0,False,True
10649,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,jdbc/IoTDBDatabaseMetadataTest.java,0.0,False,False
10652,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,jdbc/IoTDBPreparedStatementTest.java,0.0,False,False
10663,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/file/metadata/TsDeviceMetadataIndexTest.java,0.0,False,False
10689,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/read/controller/ChunkLoaderTest.java,0.0,False,False
10692,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/read/query/timegenerator/TimeGeneratorTest.java,0.0,False,True
10697,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/read/common/PathTest.java,0.0,False,False
10701,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/read/reader/PageReaderTest.java,0.0,False,False
10703,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/common/LRUCacheTest.java,0.0,False,True
10705,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/write/schema/converter/SchemaBuilderTest.java,0.0,False,False
10707,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/write/TsFileIOWriterTest.java,0.0,False,True
10715,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/encoding/decoder/LongRleDecoderTest.java,0.0,False,False
10718,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/encoding/decoder/delta/DeltaBinaryEncoderLongTest.java,0.0,False,False
10719,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,tsfile/encoding/decoder/delta/DeltaBinaryEncoderIntegerTest.java,0.0,False,False
10755,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,db/query/reader/universal/PriorityMergeReaderTest.java,0.0,False,False
10756,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,db/query/reader/universal/PriorityMergeReaderByTimestampTest.java,0.0,False,True
10764,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,db/engine/modification/DeletionQueryTest.java,0.0,False,False
10788,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,db/metadata/MManagerAdvancedTest.java,0.0,False,True
10789,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,db/metadata/MManagerBasicTest.java,0.0,False,True
10807,apache/iotdb,cf1bfb329bb6ac7c2dff0fe3de28404bacfac4aa,db/sync/sender/recover/SyncSenderLoggerTest.java,0.0,False,True
10813,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,hadoop/tsfile/TSFHadoopTest.java,0.0,False,True
10820,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,jdbc/IoTDBPreparedStatementTest.java,0.0,False,False
10854,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,tsfile/read/filter/DigestFilterTest.java,0.0,False,True
10866,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,tsfile/read/TimePlainEncodeReadTest.java,0.0,False,False
10883,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,tsfile/encoding/decoder/LongRleDecoderTest.java,0.0,False,False
10893,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,db/cost/statistic/PerformanceStatTest.java,0.0,False,False
10909,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,db/utils/datastructure/LongTVListTest.java,0.0,False,False
10937,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,db/engine/merge/MergeTest.java,0.0,False,False
10947,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,db/engine/storagegroup/StorageGroupProcessorTest.java,0.0,False,True
10950,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,db/conf/adapter/IoTDBConfigDynamicAdapterTest.java,0.0,False,True
10957,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,db/metadata/MManagerBasicTest.java,0.0,False,True
10966,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,db/qp/other/TSPlanContextAuthorTest.java,0.0,False,True
10976,apache/iotdb,d665690607933db9fdac057ebe250c19c9f63974,db/sync/receiver/load/FileLoaderTest.java,0.0,False,True
10983,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,jdbc/IoTDBStatementTest.java,0.0,False,False
11009,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,tsfile/file/metadata/TsDeviceMetadataTest.java,0.0,False,False
11021,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,tsfile/read/filter/OperatorTest.java,0.0,False,False
11028,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,tsfile/read/query/timegenerator/TimeGeneratorTest.java,0.0,False,True
11031,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,tsfile/read/ReadOnlyTsFileTest.java,0.0,False,False
11037,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,tsfile/read/reader/PageReaderTest.java,0.0,False,False
11038,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,tsfile/read/reader/ReaderTest.java,0.0,False,True
11061,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,db/cost/statistic/PerformanceStatTest.java,0.0,False,False
11067,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,db/writelog/io/MultiFileLogReaderTest.java,0.0,False,True
11079,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,db/tools/IoTDBWatermarkTest.java,0.0,False,True
11084,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,db/query/control/FileReaderManagerTest.java,0.0,False,True
11086,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,db/query/executor/GroupByEngineDataSetTest.java,0.0,False,True
11105,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,db/engine/merge/MergeTest.java,0.0,False,False
11131,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,db/monitor/collector/FileSizeTest.java,0.0,False,False
11144,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,db/sync/receiver/load/FileLoaderTest.java,0.0,False,True
11147,apache/iotdb,257df94d57c29c628b1ab0d6a2fdd20ba7df9ca4,db/utils/TestOnly.java,0.0,False,False
11175,apache/iotdb,09a94f2c02dec27f483a2ccb41a8265331be193d,tsfile/utils/ReadWriteStreamUtilsTest.java,0.0,False,True
11197,apache/iotdb,09a94f2c02dec27f483a2ccb41a8265331be193d,tsfile/read/common/PathTest.java,0.0,False,False
11225,apache/iotdb,09a94f2c02dec27f483a2ccb41a8265331be193d,db/cost/statistic/PerformanceStatTest.java,0.0,False,False
11231,apache/iotdb,09a94f2c02dec27f483a2ccb41a8265331be193d,db/writelog/io/LogWriterReaderTest.java,0.0,False,False
11249,apache/iotdb,09a94f2c02dec27f483a2ccb41a8265331be193d,db/query/reader/seriesRelated/SeriesReaderWithoutValueFilterTest.java,0.0,False,False
11251,apache/iotdb,09a94f2c02dec27f483a2ccb41a8265331be193d,db/query/reader/resourceRelated/UnseqResourceReaderTest.java,0.0,False,True
11314,apache/iotdb,9e63021e420c2fa35305aac1afa7910ad90ca3ae,tsfile/file/metadata/statistics/StringStatisticsTest.java,0.0,False,True
11325,apache/iotdb,9e63021e420c2fa35305aac1afa7910ad90ca3ae,tsfile/utils/StringContainerTest.java,0.0,False,True
11330,apache/iotdb,9e63021e420c2fa35305aac1afa7910ad90ca3ae,tsfile/read/filter/OperatorTest.java,0.0,False,False
11336,apache/iotdb,9e63021e420c2fa35305aac1afa7910ad90ca3ae,tsfile/read/query/timegenerator/ReaderByTimestampTest.java,0.0,False,True
11341,apache/iotdb,9e63021e420c2fa35305aac1afa7910ad90ca3ae,tsfile/read/common/TimeRangeTest.java,0.0,False,True
11365,apache/iotdb,9e63021e420c2fa35305aac1afa7910ad90ca3ae,tsfile/encoding/decoder/FloatDecoderTest.java,0.0,False,False
11386,apache/iotdb,9e63021e420c2fa35305aac1afa7910ad90ca3ae,db/tools/WalCheckerTest.java,0.0,False,False
11397,apache/iotdb,9e63021e420c2fa35305aac1afa7910ad90ca3ae,db/query/reader/universal/PriorityMergeReaderTest.java,0.0,False,False
11412,apache/iotdb,9e63021e420c2fa35305aac1afa7910ad90ca3ae,db/conf/directories/strategy/DirectoryStrategyTest.java,0.0,False,True
11421,apache/iotdb,9e63021e420c2fa35305aac1afa7910ad90ca3ae,db/auth/LocalFileAuthorizerTest.java,0.0,False,True
11428,apache/iotdb,9e63021e420c2fa35305aac1afa7910ad90ca3ae,db/qp/other/TSPlanContextPropertyTest.java,0.0,False,True
11437,apache/iotdb,9e63021e420c2fa35305aac1afa7910ad90ca3ae,db/sync/sender/SingleClientSyncTest.java,0.0,False,False
11447,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,jdbc/IoTDBPreparedStatementTest.java,0.0,False,False
11453,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,tsfile/file/metadata/TsFileMetaDataTest.java,0.0,False,False
11456,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,tsfile/file/metadata/ChunkMetaDataTest.java,0.0,False,False
11457,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,tsfile/file/metadata/statistics/LongStatisticsTest.java,0.0,False,True
11461,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,tsfile/file/metadata/statistics/DoubleStatisticsTest.java,0.0,False,True
11474,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,tsfile/read/filter/MinTimeMaxTimeFilterTest.java,0.0,False,True
11480,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,tsfile/read/query/executor/QueryExecutorTest.java,0.0,False,True
11492,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,tsfile/read/reader/ReaderTest.java,0.0,False,True
11506,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,tsfile/encoding/decoder/regular/RegularDataEncoderIntegerTest.java,0.0,False,False
11510,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,tsfile/encoding/decoder/FloatDecoderTest.java,0.0,False,False
11512,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,tsfile/encoding/decoder/IntRleDecoderTest.java,0.0,False,True
11516,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,db/integration/IoTDBFlushQueryMergeTest.java,0.0,False,True
11518,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,db/concurrent/IoTDBThreadPoolFactoryTest.java,0.0,False,True
11530,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,db/utils/OpenFileNumUtilTest.java,0.0,False,True
11537,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,db/query/executor/GroupByEngineDataSetTest.java,0.0,False,True
11555,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,db/engine/storagegroup/TsFileProcessorTest.java,0.0,False,True
11559,apache/iotdb,2f4da03b05d1c063eaaca622c68de86abe35de22,db/conf/adapter/CompressionRatioTest.java,0.0,False,True
