,App,SHA,TestFilePath,MoveAndInlineMethod,isMoveAndInlineMethod,prediction
1463,arangodb/arangodb-java-driver,08f31ed7a49b6b0a9d137662cb3bc14694da7af4,src/test/java/com/arangodb/ArangoEdgeCollectionTest.java,0.0,False,False
1465,arangodb/arangodb-java-driver,08f31ed7a49b6b0a9d137662cb3bc14694da7af4,src/test/java/com/arangodb/mapping/annotations/ArangoAnnotationsTest.java,0.0,False,False
1475,arangodb/arangodb-java-driver,08f31ed7a49b6b0a9d137662cb3bc14694da7af4,src/test/java/com/arangodb/internal/DocumentCacheTest.java,0.0,False,False
1494,arangodb/arangodb-java-driver,08f31ed7a49b6b0a9d137662cb3bc14694da7af4,src/test/java/com/arangodb/StreamTransactionConflictsTest.java,0.0,False,False
1503,arangodb/arangodb-java-driver,08f31ed7a49b6b0a9d137662cb3bc14694da7af4,src/test/java/com/arangodb/ConcurrencyTests.java,0.0,False,False
1520,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/async/example/graph/AQLActorsAndMoviesExampleTest.java,0.0,False,False
1530,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/async/serde/CustomSerdeTest.java,0.0,False,False
1542,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/mapping/VPackSerializeDeserializeTest.java,0.0,False,False
1548,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/ArangoCursorTest.java,0.0,False,False
1572,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/StreamTransactionConflictsTest.java,0.0,False,False
1579,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/util/UnicodeUtilsTest.java,0.0,False,False
1580,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,False
1582,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/DocumentTest.java,0.0,False,False
1589,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/async/ConcurrencyTest.java,0.0,False,False
1609,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/async/JwtAuthTest.java,0.0,False,False
1613,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/async/StreamTransactionTest.java,0.0,False,False
1614,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/async/ConcurrencyTests.java,0.0,False,False
1619,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/mapping/VPackSerializeDeserializeTest.java,0.0,False,False
1626,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/internal/velocypack/VPackSerializersTest.java,0.0,False,False
1632,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/example/velocypack/VPackExampleTest.java,0.0,False,False
1655,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/util/UnicodeUtilsTest.java,0.0,False,False
1662,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/async/ArangoEdgeCollectionTest.java,0.0,False,False
1671,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/async/example/graph/ShortestPathInAQLExampleTest.java,0.0,False,False
1679,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/async/example/ssl/SslExampleTest.java,0.0,False,False
1682,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/async/serde/CustomSerdeTest.java,0.0,False,False
1695,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/mapping/annotations/ArangoAnnotationsTest.java,0.0,False,False
1696,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,False
1699,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/ArangoCursorTest.java,0.0,False,False
1733,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/DocumentTest.java,0.0,False,False
1736,arangodb/arangodb-java-driver,ed3596532c3e6d84a4e894734ddb76010576482a,src/test/java/com/arangodb/async/ArangoEdgeCollectionTest.java,0.0,False,False
1742,arangodb/arangodb-java-driver,ed3596532c3e6d84a4e894734ddb76010576482a,src/test/java/com/arangodb/async/StreamTransactionGraphTest.java,0.0,False,False
1746,arangodb/arangodb-java-driver,ed3596532c3e6d84a4e894734ddb76010576482a,src/test/java/com/arangodb/async/example/graph/AQLActorsAndMoviesExampleTest.java,0.0,False,False
1778,arangodb/arangodb-java-driver,ed3596532c3e6d84a4e894734ddb76010576482a,src/test/java/com/arangodb/internal/HostHandlerTest.java,0.0,False,False
1797,arangodb/arangodb-java-driver,ed3596532c3e6d84a4e894734ddb76010576482a,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,False
1799,arangodb/arangodb-java-driver,ed3596532c3e6d84a4e894734ddb76010576482a,src/test/java/com/arangodb/BaseDocumentTest.java,0.0,False,False
1801,arangodb/arangodb-java-driver,ed3596532c3e6d84a4e894734ddb76010576482a,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,False
1805,arangodb/arangodb-java-driver,ed3596532c3e6d84a4e894734ddb76010576482a,src/test/java/com/arangodb/ConcurrencyTests.java,0.0,False,False
1816,arangodb/arangodb-java-driver,0bc7227704935b2f0da23862904b7c8823eaae62,src/test/java/com/arangodb/async/example/velocypack/VPackExampleTest.java,0.0,False,False
1831,arangodb/arangodb-java-driver,0bc7227704935b2f0da23862904b7c8823eaae62,src/test/java/com/arangodb/async/JwtAuthTest.java,0.0,False,False
1889,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/async/example/document/TestEntity.java,0.0,False,False
1899,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/async/StreamTransactionTest.java,0.0,False,True
1904,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/mapping/VPackSerializeDeserializeTest.java,0.0,False,True
1905,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/mapping/annotations/ArangoAnnotationsTest.java,0.0,False,False
1906,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,False
1911,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/internal/velocypack/VPackSerializersTest.java,0.0,False,False
1928,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,True
1933,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/util/TestUtils.java,0.0,False,False
1948,arangodb/arangodb-java-driver,ec73631bec0fc967d9b1857f99f7c3d0faea93bc,src/test/java/com/arangodb/async/example/document/TestEntity.java,0.0,False,False
1949,arangodb/arangodb-java-driver,ec73631bec0fc967d9b1857f99f7c3d0faea93bc,src/test/java/com/arangodb/async/ArangoCollectionTest.java,0.0,False,True
1965,arangodb/arangodb-java-driver,ec73631bec0fc967d9b1857f99f7c3d0faea93bc,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,False
1984,arangodb/arangodb-java-driver,ec73631bec0fc967d9b1857f99f7c3d0faea93bc,src/test/java/com/arangodb/ArangoSslTest.java,0.0,False,False
1986,arangodb/arangodb-java-driver,ec73631bec0fc967d9b1857f99f7c3d0faea93bc,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,True
1992,arangodb/arangodb-java-driver,ec73631bec0fc967d9b1857f99f7c3d0faea93bc,src/test/java/com/arangodb/util/UnicodeUtilsTest.java,0.0,False,False
2011,arangodb/arangodb-java-driver,1585ee200bb9481534ce1dcb89ef1aa03aa61ec4,src/test/java/com/arangodb/async/JwtAuthTest.java,0.0,False,True
2017,arangodb/arangodb-java-driver,1585ee200bb9481534ce1dcb89ef1aa03aa61ec4,src/test/java/com/arangodb/async/CommunicationTest.java,0.0,False,False
2043,arangodb/arangodb-java-driver,1585ee200bb9481534ce1dcb89ef1aa03aa61ec4,src/test/java/com/arangodb/ArangoViewTest.java,0.0,False,False
2052,arangodb/arangodb-java-driver,dd706c597a947e5146cef4b98c6a880913f0f767,src/test/java/perf/SimpleSyncPerfTest.java,0.0,False,True
2059,arangodb/arangodb-java-driver,dd706c597a947e5146cef4b98c6a880913f0f767,src/test/java/com/arangodb/async/example/graph/BaseGraphTest.java,0.0,False,False
2065,arangodb/arangodb-java-driver,dd706c597a947e5146cef4b98c6a880913f0f767,src/test/java/com/arangodb/async/ArangoSslTest.java,0.0,False,False
2071,arangodb/arangodb-java-driver,dd706c597a947e5146cef4b98c6a880913f0f767,src/test/java/com/arangodb/async/ArangoDBTest.java,0.0,False,True
2082,arangodb/arangodb-java-driver,dd706c597a947e5146cef4b98c6a880913f0f767,src/test/java/com/arangodb/internal/http/HttpRetryTest.java,0.0,False,False
2088,arangodb/arangodb-java-driver,dd706c597a947e5146cef4b98c6a880913f0f767,src/test/java/com/arangodb/BaseTest.java,0.0,False,False
2104,arangodb/arangodb-java-driver,93f3aabe759b8843933ba9c3d18e5f471e12b8c9,src/test/java/perf/SimpleSyncPerfTest.java,0.0,False,True
2126,arangodb/arangodb-java-driver,93f3aabe759b8843933ba9c3d18e5f471e12b8c9,src/test/java/com/arangodb/mapping/annotations/ArangoAnnotationsTest.java,0.0,False,False
2128,arangodb/arangodb-java-driver,93f3aabe759b8843933ba9c3d18e5f471e12b8c9,src/test/java/com/arangodb/ArangoRouteTest.java,0.0,False,True
2129,arangodb/arangodb-java-driver,93f3aabe759b8843933ba9c3d18e5f471e12b8c9,src/test/java/com/arangodb/ArangoDatabaseTest.java,0.0,False,True
2170,arangodb/arangodb-java-driver,eafb05e30a844863ee91fb39eab6493eca28b4b9,src/test/java/com/arangodb/async/StreamTransactionConflictsTest.java,0.0,False,True
2189,arangodb/arangodb-java-driver,eafb05e30a844863ee91fb39eab6493eca28b4b9,src/test/java/com/arangodb/StreamTransactionGraphTest.java,0.0,False,False
2195,arangodb/arangodb-java-driver,eafb05e30a844863ee91fb39eab6493eca28b4b9,src/test/java/com/arangodb/serde/CustomTypeHintTest.java,0.0,False,False
2198,arangodb/arangodb-java-driver,eafb05e30a844863ee91fb39eab6493eca28b4b9,src/test/java/com/arangodb/StreamTransactionConflictsTest.java,0.0,False,True
2206,arangodb/arangodb-java-driver,eafb05e30a844863ee91fb39eab6493eca28b4b9,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,True
2207,arangodb/arangodb-java-driver,eafb05e30a844863ee91fb39eab6493eca28b4b9,src/test/java/com/arangodb/UserAuthTest.java,0.0,False,True
2221,arangodb/arangodb-java-driver,aeb8c5e39f530e2c6a72695e048949adc285b524,src/test/java/com/arangodb/async/ArangoSslTest.java,0.0,False,False
2230,arangodb/arangodb-java-driver,aeb8c5e39f530e2c6a72695e048949adc285b524,src/test/java/com/arangodb/mapping/annotations/ArangoAnnotationsTest.java,0.0,False,False
2231,arangodb/arangodb-java-driver,aeb8c5e39f530e2c6a72695e048949adc285b524,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,False
2241,arangodb/arangodb-java-driver,aeb8c5e39f530e2c6a72695e048949adc285b524,src/test/java/com/arangodb/StreamTransactionGraphTest.java,0.0,False,False
2250,arangodb/arangodb-java-driver,aeb8c5e39f530e2c6a72695e048949adc285b524,src/test/java/com/arangodb/StreamTransactionConflictsTest.java,0.0,False,True
2260,arangodb/arangodb-java-driver,d48390c209829658391e49b087b5163cfcb36589,src/test/java/perf/SimpleSyncPerfTest.java,0.0,False,True
2262,arangodb/arangodb-java-driver,d48390c209829658391e49b087b5163cfcb36589,src/test/java/com/arangodb/async/ConcurrencyTest.java,0.0,False,False
2274,arangodb/arangodb-java-driver,d48390c209829658391e49b087b5163cfcb36589,src/test/java/com/arangodb/async/StreamTransactionConflictsTest.java,0.0,False,True
2283,arangodb/arangodb-java-driver,d48390c209829658391e49b087b5163cfcb36589,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,False
2288,arangodb/arangodb-java-driver,d48390c209829658391e49b087b5163cfcb36589,src/test/java/com/arangodb/ArangoSearchTest.java,0.0,False,False
2295,arangodb/arangodb-java-driver,d48390c209829658391e49b087b5163cfcb36589,src/test/java/com/arangodb/example/document/TestEntity.java,0.0,False,False
2299,arangodb/arangodb-java-driver,d48390c209829658391e49b087b5163cfcb36589,src/test/java/com/arangodb/serde/CustomTypeHintTest.java,0.0,False,False
2311,arangodb/arangodb-java-driver,d48390c209829658391e49b087b5163cfcb36589,src/test/java/com/arangodb/UserAuthTest.java,0.0,False,True
2318,arangodb/arangodb-java-driver,b4bf612b195c96e4eb09fc46fae63f2777b891cb,src/test/java/com/arangodb/async/StreamTransactionGraphTest.java,0.0,False,True
2322,arangodb/arangodb-java-driver,b4bf612b195c96e4eb09fc46fae63f2777b891cb,src/test/java/com/arangodb/async/BaseTest.java,0.0,False,False
2328,arangodb/arangodb-java-driver,b4bf612b195c96e4eb09fc46fae63f2777b891cb,src/test/java/com/arangodb/async/ArangoViewTest.java,0.0,False,True
2345,arangodb/arangodb-java-driver,b4bf612b195c96e4eb09fc46fae63f2777b891cb,src/test/java/com/arangodb/StreamTransactionGraphTest.java,0.0,False,False
2354,arangodb/arangodb-java-driver,b4bf612b195c96e4eb09fc46fae63f2777b891cb,src/test/java/com/arangodb/StreamTransactionConflictsTest.java,0.0,False,True
2366,arangodb/arangodb-java-driver,227ca2b8aa22722b1b1cde6edd5db512ff4e2643,src/test/java/com/arangodb/async/ConcurrencyTest.java,0.0,False,False
2376,arangodb/arangodb-java-driver,227ca2b8aa22722b1b1cde6edd5db512ff4e2643,src/test/java/com/arangodb/async/ArangoGraphTest.java,0.0,False,True
2385,arangodb/arangodb-java-driver,227ca2b8aa22722b1b1cde6edd5db512ff4e2643,src/test/java/com/arangodb/mapping/VPackSerializeDeserializeTest.java,0.0,False,True
2387,arangodb/arangodb-java-driver,227ca2b8aa22722b1b1cde6edd5db512ff4e2643,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,False
2403,arangodb/arangodb-java-driver,227ca2b8aa22722b1b1cde6edd5db512ff4e2643,src/test/java/com/arangodb/serde/CustomTypeHintTest.java,0.0,False,False
2407,arangodb/arangodb-java-driver,227ca2b8aa22722b1b1cde6edd5db512ff4e2643,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,True
2414,arangodb/arangodb-java-driver,227ca2b8aa22722b1b1cde6edd5db512ff4e2643,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,True
2421,arangodb/arangodb-java-driver,9da2d07c51ac38f6974ae499b199865b54d6412e,src/test/java/com/arangodb/async/ArangoSearchTest.java,0.0,False,True
2441,arangodb/arangodb-java-driver,9da2d07c51ac38f6974ae499b199865b54d6412e,src/test/java/com/arangodb/ArangoDatabaseTest.java,0.0,False,True
2449,arangodb/arangodb-java-driver,9da2d07c51ac38f6974ae499b199865b54d6412e,src/test/java/com/arangodb/StreamTransactionGraphTest.java,0.0,False,False
2450,arangodb/arangodb-java-driver,9da2d07c51ac38f6974ae499b199865b54d6412e,src/test/java/com/arangodb/example/graph/BaseGraphTest.java,0.0,False,False
2458,arangodb/arangodb-java-driver,9da2d07c51ac38f6974ae499b199865b54d6412e,src/test/java/com/arangodb/StreamTransactionConflictsTest.java,0.0,False,True
2468,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/perf/SimpleSyncPerfTest.java,0.0,False,True
2473,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/async/ArangoSearchTest.java,0.0,False,True
2475,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/async/example/graph/BaseGraphTest.java,0.0,False,False
2480,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/async/ArangoGraphTest.java,0.0,False,True
2483,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/async/ArangoVertexCollectionTest.java,0.0,False,True
2484,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/async/ArangoViewTest.java,0.0,False,True
2487,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/async/ArangoDBTest.java,0.0,False,True
2491,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,False
2499,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/internal/http/HttpRetryTest.java,0.0,False,False
2517,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/DocumentTest.java,0.0,False,True
2523,arangodb/arangodb-java-driver,8865ba13fbd2378d70c05bf62293bdff3eac3e29,src/test/java/com/arangodb/async/ArangoRouteTest.java,0.0,False,True
2526,arangodb/arangodb-java-driver,8865ba13fbd2378d70c05bf62293bdff3eac3e29,src/test/java/com/arangodb/async/StreamTransactionGraphTest.java,0.0,False,True
2543,arangodb/arangodb-java-driver,8865ba13fbd2378d70c05bf62293bdff3eac3e29,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,False
2544,arangodb/arangodb-java-driver,8865ba13fbd2378d70c05bf62293bdff3eac3e29,src/test/java/com/arangodb/ArangoRouteTest.java,0.0,False,True
2549,arangodb/arangodb-java-driver,8865ba13fbd2378d70c05bf62293bdff3eac3e29,src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,True
2558,arangodb/arangodb-java-driver,8865ba13fbd2378d70c05bf62293bdff3eac3e29,src/test/java/com/arangodb/serde/CustomSerdeTest.java,0.0,False,False
2573,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/async/ArangoEdgeCollectionTest.java,0.0,False,True
2574,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/async/ConcurrencyTest.java,0.0,False,False
2578,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/async/ArangoSearchTest.java,0.0,False,True
2579,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/async/StreamTransactionGraphTest.java,0.0,False,True
2583,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/async/BaseTest.java,0.0,False,False
2596,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,False
2606,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/StreamTransactionGraphTest.java,0.0,False,False
2610,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/BaseTest.java,0.0,False,False
2613,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/ArangoGraphTest.java,0.0,False,False
2623,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,True
2628,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/async/TestUtils.java,0.0,False,False
2631,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/async/ArangoSearchTest.java,0.0,False,True
2633,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/async/example/graph/BaseGraphTest.java,0.0,False,False
2636,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/async/BaseTest.java,0.0,False,False
2638,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/async/ArangoGraphTest.java,0.0,False,True
2651,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/ArangoCursorTest.java,0.0,False,False
2663,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/serde/CustomTypeHintTest.java,0.0,False,False
2682,arangodb/arangodb-java-driver,435284c9ce22a46b185c81c7c693488d3a8633ae,src/test/java/com/arangodb/async/ArangoSearchTest.java,0.0,False,True
2693,arangodb/arangodb-java-driver,435284c9ce22a46b185c81c7c693488d3a8633ae,src/test/java/com/arangodb/async/ArangoViewTest.java,0.0,False,True
2708,arangodb/arangodb-java-driver,435284c9ce22a46b185c81c7c693488d3a8633ae,src/test/java/com/arangodb/StreamTransactionGraphTest.java,0.0,False,False
2715,arangodb/arangodb-java-driver,435284c9ce22a46b185c81c7c693488d3a8633ae,src/test/java/com/arangodb/ArangoGraphTest.java,0.0,False,False
2726,arangodb/arangodb-java-driver,435284c9ce22a46b185c81c7c693488d3a8633ae,src/test/java/com/arangodb/UserAuthTest.java,0.0,False,True
2742,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/async/StreamTransactionConflictsTest.java,0.0,False,True
2750,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/ArangoRouteTest.java,0.0,False,True
2797,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/CommunicationTest.java,0.0,False,False
2806,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,True
2814,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/BaseTest.java,0.0,False,False
2832,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/TestUtils.java,0.0,False,False
2833,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoRouteTest.java,0.0,False,True
2834,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoDatabaseTest.java,0.0,False,True
2840,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/BaseTest.java,0.0,False,False
2846,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoViewTest.java,0.0,False,True
2855,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/ArangoCursorTest.java,0.0,False,False
2856,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/ArangoSearchTest.java,0.0,False,False
2870,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,True
2875,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,True
2876,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/DocumentTest.java,0.0,False,True
2897,arangodb/arangodb-java-driver,eee220012f90a020d8ca36f26c98f5481fcfcd11,src/test/java/com/arangodb/async/StreamTransactionTest.java,0.0,False,True
2919,arangodb/arangodb-java-driver,eee220012f90a020d8ca36f26c98f5481fcfcd11,src/test/java/com/arangodb/StreamTransactionConflictsTest.java,0.0,False,True
2920,arangodb/arangodb-java-driver,eee220012f90a020d8ca36f26c98f5481fcfcd11,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,True
2952,arangodb/arangodb-java-driver,f0254e65d7a937a7a2f302f24909a2bf2ed701a1,src/test/java/com/arangodb/ArangoRouteTest.java,0.0,False,True
2957,arangodb/arangodb-java-driver,f0254e65d7a937a7a2f302f24909a2bf2ed701a1,src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,True
2982,arangodb/arangodb-java-driver,f04c1080353d51ed4343c41d933199f8ed6faa6d,src/test/java/com/arangodb/async/TestUtils.java,0.0,False,False
3006,arangodb/arangodb-java-driver,f04c1080353d51ed4343c41d933199f8ed6faa6d,src/test/java/com/arangodb/ArangoSearchTest.java,0.0,False,False
3020,arangodb/arangodb-java-driver,f04c1080353d51ed4343c41d933199f8ed6faa6d,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,True
3023,arangodb/arangodb-java-driver,f04c1080353d51ed4343c41d933199f8ed6faa6d,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,True
3038,arangodb/arangodb-java-driver,c56a9852f44427d8105c9085e876f7359294dadc,src/test/java/com/arangodb/async/example/document/TestEntity.java,0.0,False,False
3058,arangodb/arangodb-java-driver,c56a9852f44427d8105c9085e876f7359294dadc,src/test/java/com/arangodb/internal/DocumentCacheTest.java,0.0,False,False
3077,arangodb/arangodb-java-driver,c56a9852f44427d8105c9085e876f7359294dadc,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,True
3083,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/async/ConcurrencyTest.java,0.0,False,False
3086,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/async/ArangoDatabaseTest.java,0.0,False,True
3093,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/async/serde/CustomSerdeTest.java,0.0,False,True
3098,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/async/StreamTransactionTest.java,0.0,False,True
3102,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,False
3108,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,True
