,App,SHA,TestFilePath,RemoveClassAnnotation,isRemoveClassAnnotation,prediction
1448,arangodb/arangodb-java-driver,08f31ed7a49b6b0a9d137662cb3bc14694da7af4,src/test/java/com/arangodb/async/example/document/AqlQueryWithSpecialReturnTypesExampleTest.java,0.0,False,True
1449,arangodb/arangodb-java-driver,08f31ed7a49b6b0a9d137662cb3bc14694da7af4,src/test/java/com/arangodb/async/example/ssl/SslExampleTest.java,0.0,False,True
1461,arangodb/arangodb-java-driver,08f31ed7a49b6b0a9d137662cb3bc14694da7af4,src/test/java/com/arangodb/async/ArangoDBTest.java,0.0,False,True
1463,arangodb/arangodb-java-driver,08f31ed7a49b6b0a9d137662cb3bc14694da7af4,src/test/java/com/arangodb/ArangoEdgeCollectionTest.java,0.0,False,True
1473,arangodb/arangodb-java-driver,08f31ed7a49b6b0a9d137662cb3bc14694da7af4,src/test/java/com/arangodb/internal/QueueTimeMetricsImplTest.java,0.0,False,True
1492,arangodb/arangodb-java-driver,08f31ed7a49b6b0a9d137662cb3bc14694da7af4,src/test/java/com/arangodb/JwtAuthTest.java,0.0,False,True
1501,arangodb/arangodb-java-driver,08f31ed7a49b6b0a9d137662cb3bc14694da7af4,src/test/java/com/arangodb/util/UnicodeUtilsTest.java,0.0,False,True
1518,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/async/example/graph/GraphTraversalsInAQLExampleTest.java,0.0,False,True
1528,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/async/ArangoCollectionTest.java,0.0,False,False
1540,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/InvertedIndexTest.java,0.0,False,True
1546,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/ArangoRouteTest.java,0.0,False,True
1570,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/JwtAuthTest.java,0.0,False,True
1577,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,True
1578,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/util/TestUtils.java,0.0,False,False
1580,arangodb/arangodb-java-driver,7b4597fdea0587554450b7486073678245ce5de7,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,True
1587,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/async/ArangoEdgeCollectionTest.java,0.0,False,True
1607,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/async/serde/CustomSerdeTest.java,0.0,False,True
1611,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/async/ArangoVertexCollectionTest.java,0.0,False,True
1612,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/async/ArangoViewTest.java,0.0,False,True
1617,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/InvertedIndexTest.java,0.0,False,True
1624,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/ArangoCursorTest.java,0.0,False,True
1630,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/internal/HostHandlerTest.java,0.0,False,True
1653,arangodb/arangodb-java-driver,96d6ec69f66054779055e73caea8dea59ac49f0c,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,True
1660,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/perf/SimpleSyncPerfTest.java,0.0,False,True
1669,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/async/example/velocypack/VPackExampleTest.java,0.0,False,True
1677,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/async/example/document/InsertDocumentExampleTest.java,0.0,False,True
1680,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/async/ArangoCollectionTest.java,0.0,False,False
1693,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/ArangoEdgeCollectionTest.java,0.0,False,True
1694,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/mapping/VPackSerializeDeserializeTest.java,0.0,False,True
1697,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/ArangoRouteTest.java,0.0,False,True
1731,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,True
1734,arangodb/arangodb-java-driver,0d10741a0d883f5a63194beae30a7d2717ccdd50,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,True
1740,arangodb/arangodb-java-driver,ed3596532c3e6d84a4e894734ddb76010576482a,src/test/java/com/arangodb/async/ArangoDatabaseTest.java,0.0,False,True
1744,arangodb/arangodb-java-driver,ed3596532c3e6d84a4e894734ddb76010576482a,src/test/java/com/arangodb/async/example/graph/GraphTraversalsInAQLExampleTest.java,0.0,False,True
1776,arangodb/arangodb-java-driver,ed3596532c3e6d84a4e894734ddb76010576482a,src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,True
1795,arangodb/arangodb-java-driver,ed3596532c3e6d84a4e894734ddb76010576482a,src/test/java/com/arangodb/ArangoSslTest.java,0.0,False,True
1797,arangodb/arangodb-java-driver,ed3596532c3e6d84a4e894734ddb76010576482a,src/test/java/com/arangodb/ArangoVertexCollectionTest.java,0.0,False,True
1799,arangodb/arangodb-java-driver,ed3596532c3e6d84a4e894734ddb76010576482a,src/test/java/com/arangodb/BaseDocumentTest.java,0.0,False,True
1803,arangodb/arangodb-java-driver,ed3596532c3e6d84a4e894734ddb76010576482a,src/test/java/com/arangodb/util/UnicodeUtilsTest.java,0.0,False,True
1814,arangodb/arangodb-java-driver,0bc7227704935b2f0da23862904b7c8823eaae62,src/test/java/com/arangodb/async/ArangoSearchTest.java,0.0,False,True
1829,arangodb/arangodb-java-driver,0bc7227704935b2f0da23862904b7c8823eaae62,src/test/java/com/arangodb/async/serde/CustomSerdeTest.java,0.0,False,True
1887,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/async/StreamTransactionGraphTest.java,0.0,False,False
1897,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/async/ArangoVertexCollectionTest.java,0.0,False,False
1902,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/async/ArangoDBTest.java,0.0,False,True
1903,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/ArangoEdgeCollectionTest.java,0.0,False,False
1904,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/mapping/VPackSerializeDeserializeTest.java,0.0,False,True
1909,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/ArangoCursorTest.java,0.0,False,False
1926,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/ArangoSslTest.java,0.0,False,True
1931,arangodb/arangodb-java-driver,e277816af25fceb97625c1fe5f3310c5fe1a6bd5,src/test/java/com/arangodb/StreamTransactionTest.java,0.0,False,False
1946,arangodb/arangodb-java-driver,ec73631bec0fc967d9b1857f99f7c3d0faea93bc,src/test/java/com/arangodb/async/StreamTransactionGraphTest.java,0.0,False,False
1947,arangodb/arangodb-java-driver,ec73631bec0fc967d9b1857f99f7c3d0faea93bc,src/test/java/com/arangodb/async/example/graph/BaseGraphTest.java,0.0,False,True
1963,arangodb/arangodb-java-driver,ec73631bec0fc967d9b1857f99f7c3d0faea93bc,src/test/java/com/arangodb/mapping/VPackSerializeDeserializeTest.java,0.0,False,True
1982,arangodb/arangodb-java-driver,ec73631bec0fc967d9b1857f99f7c3d0faea93bc,src/test/java/com/arangodb/ArangoGraphTest.java,0.0,False,False
1984,arangodb/arangodb-java-driver,ec73631bec0fc967d9b1857f99f7c3d0faea93bc,src/test/java/com/arangodb/ArangoSslTest.java,0.0,False,True
1990,arangodb/arangodb-java-driver,ec73631bec0fc967d9b1857f99f7c3d0faea93bc,src/test/java/com/arangodb/util/MapBuilderTest.java,0.0,False,True
2009,arangodb/arangodb-java-driver,1585ee200bb9481534ce1dcb89ef1aa03aa61ec4,src/test/java/com/arangodb/async/serde/CustomSerdeTest.java,0.0,False,False
2015,arangodb/arangodb-java-driver,1585ee200bb9481534ce1dcb89ef1aa03aa61ec4,src/test/java/com/arangodb/async/ArangoViewTest.java,0.0,False,False
2041,arangodb/arangodb-java-driver,1585ee200bb9481534ce1dcb89ef1aa03aa61ec4,src/test/java/com/arangodb/StreamTransactionConflictsTest.java,0.0,False,False
2050,arangodb/arangodb-java-driver,1585ee200bb9481534ce1dcb89ef1aa03aa61ec4,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,False
2057,arangodb/arangodb-java-driver,dd706c597a947e5146cef4b98c6a880913f0f767,src/test/java/com/arangodb/async/ArangoSearchTest.java,0.0,False,False
2063,arangodb/arangodb-java-driver,dd706c597a947e5146cef4b98c6a880913f0f767,src/test/java/com/arangodb/async/serde/CustomSerdeTest.java,0.0,False,False
2069,arangodb/arangodb-java-driver,dd706c597a947e5146cef4b98c6a880913f0f767,src/test/java/com/arangodb/async/StreamTransactionTest.java,0.0,False,False
2080,arangodb/arangodb-java-driver,dd706c597a947e5146cef4b98c6a880913f0f767,src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,False
2086,arangodb/arangodb-java-driver,dd706c597a947e5146cef4b98c6a880913f0f767,src/test/java/com/arangodb/example/document/TestEntity.java,0.0,False,False
2102,arangodb/arangodb-java-driver,dd706c597a947e5146cef4b98c6a880913f0f767,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,False
2124,arangodb/arangodb-java-driver,93f3aabe759b8843933ba9c3d18e5f471e12b8c9,src/test/java/com/arangodb/ArangoEdgeCollectionTest.java,0.0,False,False
2126,arangodb/arangodb-java-driver,93f3aabe759b8843933ba9c3d18e5f471e12b8c9,src/test/java/com/arangodb/mapping/annotations/ArangoAnnotationsTest.java,0.0,False,True
2127,arangodb/arangodb-java-driver,93f3aabe759b8843933ba9c3d18e5f471e12b8c9,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,True
2168,arangodb/arangodb-java-driver,eafb05e30a844863ee91fb39eab6493eca28b4b9,src/test/java/com/arangodb/async/ArangoGraphTest.java,0.0,False,True
2187,arangodb/arangodb-java-driver,eafb05e30a844863ee91fb39eab6493eca28b4b9,src/test/java/com/arangodb/internal/http/HttpRetryTest.java,0.0,False,True
2193,arangodb/arangodb-java-driver,eafb05e30a844863ee91fb39eab6493eca28b4b9,src/test/java/com/arangodb/BaseTest.java,0.0,False,False
2196,arangodb/arangodb-java-driver,eafb05e30a844863ee91fb39eab6493eca28b4b9,src/test/java/com/arangodb/ArangoGraphTest.java,0.0,False,False
2204,arangodb/arangodb-java-driver,eafb05e30a844863ee91fb39eab6493eca28b4b9,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,True
2205,arangodb/arangodb-java-driver,eafb05e30a844863ee91fb39eab6493eca28b4b9,src/test/java/com/arangodb/DocumentTest.java,0.0,False,False
2219,arangodb/arangodb-java-driver,aeb8c5e39f530e2c6a72695e048949adc285b524,src/test/java/com/arangodb/async/serde/CustomSerdeTest.java,0.0,False,False
2228,arangodb/arangodb-java-driver,aeb8c5e39f530e2c6a72695e048949adc285b524,src/test/java/com/arangodb/ArangoEdgeCollectionTest.java,0.0,False,False
2229,arangodb/arangodb-java-driver,aeb8c5e39f530e2c6a72695e048949adc285b524,src/test/java/com/arangodb/mapping/VPackSerializeDeserializeTest.java,0.0,False,True
2239,arangodb/arangodb-java-driver,aeb8c5e39f530e2c6a72695e048949adc285b524,src/test/java/com/arangodb/internal/http/HttpRetryTest.java,0.0,False,True
2248,arangodb/arangodb-java-driver,aeb8c5e39f530e2c6a72695e048949adc285b524,src/test/java/com/arangodb/ArangoGraphTest.java,0.0,False,False
2258,arangodb/arangodb-java-driver,aeb8c5e39f530e2c6a72695e048949adc285b524,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,False
2260,arangodb/arangodb-java-driver,d48390c209829658391e49b087b5163cfcb36589,src/test/java/perf/SimpleSyncPerfTest.java,0.0,False,False
2272,arangodb/arangodb-java-driver,d48390c209829658391e49b087b5163cfcb36589,src/test/java/com/arangodb/async/ArangoGraphTest.java,0.0,False,True
2281,arangodb/arangodb-java-driver,d48390c209829658391e49b087b5163cfcb36589,src/test/java/com/arangodb/mapping/VPackSerializeDeserializeTest.java,0.0,False,True
2286,arangodb/arangodb-java-driver,d48390c209829658391e49b087b5163cfcb36589,src/test/java/com/arangodb/entity/BaseDocumentTest.java,0.0,False,False
2293,arangodb/arangodb-java-driver,d48390c209829658391e49b087b5163cfcb36589,src/test/java/com/arangodb/StreamTransactionGraphTest.java,0.0,False,False
2297,arangodb/arangodb-java-driver,d48390c209829658391e49b087b5163cfcb36589,src/test/java/com/arangodb/BaseTest.java,0.0,False,False
2309,arangodb/arangodb-java-driver,d48390c209829658391e49b087b5163cfcb36589,src/test/java/com/arangodb/DocumentTest.java,0.0,False,False
2316,arangodb/arangodb-java-driver,b4bf612b195c96e4eb09fc46fae63f2777b891cb,src/test/java/com/arangodb/async/ArangoDatabaseTest.java,0.0,False,True
2320,arangodb/arangodb-java-driver,b4bf612b195c96e4eb09fc46fae63f2777b891cb,src/test/java/com/arangodb/async/example/document/TestEntity.java,0.0,False,False
2326,arangodb/arangodb-java-driver,b4bf612b195c96e4eb09fc46fae63f2777b891cb,src/test/java/com/arangodb/async/StreamTransactionConflictsTest.java,0.0,False,False
2343,arangodb/arangodb-java-driver,b4bf612b195c96e4eb09fc46fae63f2777b891cb,src/test/java/com/arangodb/internal/http/HttpRetryTest.java,0.0,False,True
2352,arangodb/arangodb-java-driver,b4bf612b195c96e4eb09fc46fae63f2777b891cb,src/test/java/com/arangodb/ArangoGraphTest.java,0.0,False,False
2364,arangodb/arangodb-java-driver,227ca2b8aa22722b1b1cde6edd5db512ff4e2643,src/test/java/perf/SimpleSyncPerfTest.java,0.0,False,False
2374,arangodb/arangodb-java-driver,227ca2b8aa22722b1b1cde6edd5db512ff4e2643,src/test/java/com/arangodb/async/BaseTest.java,0.0,False,True
2383,arangodb/arangodb-java-driver,227ca2b8aa22722b1b1cde6edd5db512ff4e2643,src/test/java/com/arangodb/async/ArangoDBTest.java,0.0,False,True
2385,arangodb/arangodb-java-driver,227ca2b8aa22722b1b1cde6edd5db512ff4e2643,src/test/java/com/arangodb/mapping/VPackSerializeDeserializeTest.java,0.0,False,True
2401,arangodb/arangodb-java-driver,227ca2b8aa22722b1b1cde6edd5db512ff4e2643,src/test/java/com/arangodb/BaseTest.java,0.0,False,False
2405,arangodb/arangodb-java-driver,227ca2b8aa22722b1b1cde6edd5db512ff4e2643,src/test/java/com/arangodb/ArangoSslTest.java,0.0,False,True
2412,arangodb/arangodb-java-driver,227ca2b8aa22722b1b1cde6edd5db512ff4e2643,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,True
2419,arangodb/arangodb-java-driver,9da2d07c51ac38f6974ae499b199865b54d6412e,src/test/java/com/arangodb/async/ArangoRouteTest.java,0.0,False,False
2439,arangodb/arangodb-java-driver,9da2d07c51ac38f6974ae499b199865b54d6412e,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,True
2447,arangodb/arangodb-java-driver,9da2d07c51ac38f6974ae499b199865b54d6412e,src/test/java/com/arangodb/internal/http/HttpRetryTest.java,0.0,False,True
2448,arangodb/arangodb-java-driver,9da2d07c51ac38f6974ae499b199865b54d6412e,src/test/java/com/arangodb/internal/HostHandlerTest.java,0.0,False,True
2456,arangodb/arangodb-java-driver,9da2d07c51ac38f6974ae499b199865b54d6412e,src/test/java/com/arangodb/ArangoGraphTest.java,0.0,False,False
2466,arangodb/arangodb-java-driver,9da2d07c51ac38f6974ae499b199865b54d6412e,src/test/java/com/arangodb/ArangoDBTest.java,0.0,False,False
2471,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/async/ArangoRouteTest.java,0.0,False,False
2473,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/async/ArangoSearchTest.java,0.0,False,False
2478,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/async/BaseTest.java,0.0,False,True
2481,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/async/ArangoSslTest.java,0.0,False,True
2482,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/async/StreamTransactionConflictsTest.java,0.0,False,False
2485,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/async/StreamTransactionTest.java,0.0,False,False
2489,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/mapping/VPackSerializeDeserializeTest.java,0.0,False,True
2497,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,False
2515,arangodb/arangodb-java-driver,339c834943c8c11b261a43bff48ac3010edb3a04,src/test/java/com/arangodb/util/TestUtils.java,0.0,False,False
2521,arangodb/arangodb-java-driver,8865ba13fbd2378d70c05bf62293bdff3eac3e29,src/test/java/com/arangodb/async/ArangoEdgeCollectionTest.java,0.0,False,False
2524,arangodb/arangodb-java-driver,8865ba13fbd2378d70c05bf62293bdff3eac3e29,src/test/java/com/arangodb/async/ArangoDatabaseTest.java,0.0,False,True
2541,arangodb/arangodb-java-driver,8865ba13fbd2378d70c05bf62293bdff3eac3e29,src/test/java/com/arangodb/mapping/VPackSerializeDeserializeTest.java,0.0,False,True
2542,arangodb/arangodb-java-driver,8865ba13fbd2378d70c05bf62293bdff3eac3e29,src/test/java/com/arangodb/mapping/annotations/ArangoAnnotationsTest.java,0.0,False,True
2547,arangodb/arangodb-java-driver,8865ba13fbd2378d70c05bf62293bdff3eac3e29,src/test/java/com/arangodb/ArangoCursorTest.java,0.0,False,False
2556,arangodb/arangodb-java-driver,8865ba13fbd2378d70c05bf62293bdff3eac3e29,src/test/java/com/arangodb/ArangoCollectionTest.java,0.0,False,False
2571,arangodb/arangodb-java-driver,8865ba13fbd2378d70c05bf62293bdff3eac3e29,src/test/java/com/arangodb/UserAuthTest.java,0.0,False,True
2572,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/perf/SimpleSyncPerfTest.java,0.0,False,False
2576,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/async/ArangoRouteTest.java,0.0,False,False
2577,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/async/ArangoDatabaseTest.java,0.0,False,True
2581,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/async/example/document/TestEntity.java,0.0,False,False
2594,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/mapping/VPackSerializeDeserializeTest.java,0.0,False,True
2604,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/internal/http/HttpRetryTest.java,0.0,False,True
2608,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/example/document/TestEntity.java,0.0,False,False
2611,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/serde/CustomSerdeTest.java,0.0,False,True
2621,arangodb/arangodb-java-driver,c9294eae258817a3639d0f4428beadcad76cbd58,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,True
2626,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/async/ArangoEdgeCollectionTest.java,0.0,False,False
2629,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/async/ArangoRouteTest.java,0.0,False,False
2631,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/async/ArangoSearchTest.java,0.0,False,False
2634,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/async/example/document/TestEntity.java,0.0,False,False
2636,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/async/BaseTest.java,0.0,False,True
2649,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/ArangoDatabaseTest.java,0.0,False,True
2661,arangodb/arangodb-java-driver,44cfdf0225091af9bffdfd9873931651ff98fc18,src/test/java/com/arangodb/BaseTest.java,0.0,False,False
2680,arangodb/arangodb-java-driver,435284c9ce22a46b185c81c7c693488d3a8633ae,src/test/java/com/arangodb/async/ArangoRouteTest.java,0.0,False,False
2691,arangodb/arangodb-java-driver,435284c9ce22a46b185c81c7c693488d3a8633ae,src/test/java/com/arangodb/async/StreamTransactionConflictsTest.java,0.0,False,False
2706,arangodb/arangodb-java-driver,435284c9ce22a46b185c81c7c693488d3a8633ae,src/test/java/com/arangodb/internal/http/HttpRetryTest.java,0.0,False,True
2713,arangodb/arangodb-java-driver,435284c9ce22a46b185c81c7c693488d3a8633ae,src/test/java/com/arangodb/serde/CustomSerdeTest.java,0.0,False,True
2724,arangodb/arangodb-java-driver,435284c9ce22a46b185c81c7c693488d3a8633ae,src/test/java/com/arangodb/DocumentTest.java,0.0,False,False
2740,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/async/ArangoGraphTest.java,0.0,False,True
2749,arangodb/arangodb-java-driver,5c320cbdbb335f3490b100477e9a124e7ef12d44,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,True
2796,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/async/StreamTransactionTest.java,0.0,False,False
2805,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoSearchTest.java,0.0,False,False
2813,arangodb/arangodb-java-driver,e1186695c0ddb5eff421e4a5a31234c547170bdf,src/test/java/com/arangodb/ArangoCollectionTest.java,0.0,False,False
2831,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ConcurrencyTest.java,0.0,False,True
2832,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/TestUtils.java,0.0,False,True
2833,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoRouteTest.java,0.0,False,False
2839,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoCollectionTest.java,0.0,False,False
2845,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/async/ArangoVertexCollectionTest.java,0.0,False,False
2854,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/entity/BaseDocumentTest.java,0.0,False,False
2855,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/ArangoCursorTest.java,0.0,False,False
2869,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/StreamTransactionConflictsTest.java,0.0,False,False
2874,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/util/TestUtils.java,0.0,False,False
2875,arangodb/arangodb-java-driver,5e4446b53a4cf5c4fe3f8fec983a4f45790cbe81,src/test/java/com/arangodb/util/ArangoSerializationTest.java,0.0,False,True
2896,arangodb/arangodb-java-driver,eee220012f90a020d8ca36f26c98f5481fcfcd11,src/test/java/com/arangodb/async/ArangoViewTest.java,0.0,False,False
2918,arangodb/arangodb-java-driver,eee220012f90a020d8ca36f26c98f5481fcfcd11,src/test/java/com/arangodb/ArangoSslTest.java,0.0,False,True
2919,arangodb/arangodb-java-driver,eee220012f90a020d8ca36f26c98f5481fcfcd11,src/test/java/com/arangodb/StreamTransactionConflictsTest.java,0.0,False,False
2951,arangodb/arangodb-java-driver,f0254e65d7a937a7a2f302f24909a2bf2ed701a1,src/test/java/com/arangodb/ArangoDocumentUtilTest.java,0.0,False,True
2956,arangodb/arangodb-java-driver,f0254e65d7a937a7a2f302f24909a2bf2ed701a1,src/test/java/com/arangodb/ArangoSearchTest.java,0.0,False,False
2981,arangodb/arangodb-java-driver,f04c1080353d51ed4343c41d933199f8ed6faa6d,src/test/java/com/arangodb/async/ConcurrencyTest.java,0.0,False,True
3005,arangodb/arangodb-java-driver,f04c1080353d51ed4343c41d933199f8ed6faa6d,src/test/java/com/arangodb/ArangoCursorTest.java,0.0,False,False
3019,arangodb/arangodb-java-driver,f04c1080353d51ed4343c41d933199f8ed6faa6d,src/test/java/com/arangodb/StreamTransactionConflictsTest.java,0.0,False,False
3022,arangodb/arangodb-java-driver,f04c1080353d51ed4343c41d933199f8ed6faa6d,src/test/java/com/arangodb/StreamTransactionTest.java,0.0,False,False
3037,arangodb/arangodb-java-driver,c56a9852f44427d8105c9085e876f7359294dadc,src/test/java/com/arangodb/async/example/graph/BaseGraphTest.java,0.0,False,True
3057,arangodb/arangodb-java-driver,c56a9852f44427d8105c9085e876f7359294dadc,src/test/java/com/arangodb/internal/velocystream/CommunicationTest.java,0.0,False,False
3076,arangodb/arangodb-java-driver,c56a9852f44427d8105c9085e876f7359294dadc,src/test/java/com/arangodb/DocumentTest.java,0.0,False,False
3082,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/async/ArangoEdgeCollectionTest.java,0.0,False,False
3085,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/async/ArangoRouteTest.java,0.0,False,False
3092,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/async/BaseTest.java,0.0,False,True
3097,arangodb/arangodb-java-driver,40693f6acfa400891fd035ed7bddd21f6713532f,src/test/java/com/arangodb/async/ArangoViewTest.java,0.0,False,False
