,App,SHA,TestFilePath,ReplaceAnonymousWithLambda,isReplaceAnonymousWithLambda,prediction
12728,codestory/fluent-http,d77c886691a3c78eb7c2e14565474fde8422c0d9,net/codestory/http/templating/yaml/YamlFrontMatterTest.java,0.0,False,False
12731,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/payload/CookiesTest.java,0.0,False,True
12732,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/compilers/CoffeeCompilerTest.java,0.0,False,True
12737,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/errors/ErrorPageTest.java,0.0,False,True
12739,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/filters/auth/AuthDataTest.java,0.0,False,False
12754,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/markdown/TablePluginTest.java,0.0,False,True
12763,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/payload/PayloadTest.java,0.0,False,True
12769,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,True
12770,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/routes/RouteCollectionTest.java,0.0,False,True
12775,codestory/fluent-http,f28a88db13803470eeaf04571c2d3a1ae8b90fc4,net/codestory/http/templating/ModelAndViewTest.java,0.0,False,False
12783,codestory/fluent-http,536cfaf403deafa0b7ca827c4a07bb14f719a5ec,net/codestory/http/exchange/ContextTest.java,0.0,False,False
12787,codestory/fluent-http,536cfaf403deafa0b7ca827c4a07bb14f719a5ec,net/codestory/http/compilers/CompilersTest.java,0.0,False,False
12791,codestory/fluent-http,536cfaf403deafa0b7ca827c4a07bb14f719a5ec,net/codestory/http/errors/HttpExceptionTest.java,0.0,False,True
12803,codestory/fluent-http,536cfaf403deafa0b7ca827c4a07bb14f719a5ec,net/codestory/http/io/ResourcesTest.java,0.0,False,False
12815,codestory/fluent-http,536cfaf403deafa0b7ca827c4a07bb14f719a5ec,net/codestory/http/misc/WebJarUrlFinderTest.java,0.0,False,False
12819,codestory/fluent-http,536cfaf403deafa0b7ca827c4a07bb14f719a5ec,net/codestory/http/reload/JdkWatchServiceTest.java,0.0,False,True
12831,codestory/fluent-http,536cfaf403deafa0b7ca827c4a07bb14f719a5ec,net/codestory/http/templating/helpers/AssetsHelperSourceTest.java,0.0,False,True
12836,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/exchange/ContextTest.java,0.0,False,False
12863,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/misc/EnvTest.java,0.0,False,False
12877,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/routes/RoutesWithPatternTest.java,0.0,False,True
12888,codestory/fluent-http,d2af44215bab4816aa1c4d8a336a929c37e1aa57,net/codestory/http/types/ContentTypesTest.java,0.0,False,False
12898,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/filters/auth/AuthDataTest.java,0.0,False,False
12902,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/filters/roles/RoleFilterTest.java,0.0,False,True
12908,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/io/ClasspathScannerTest.java,0.0,False,True
12916,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/misc/EnvTest.java,0.0,False,False
12924,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/reload/FolderWatcherTest.java,0.0,False,True
12935,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/templating/SiteTest.java,0.0,False,False
12937,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/templating/helpers/AssetsHelperSourceTest.java,0.0,False,True
12940,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/templating/yaml/YamlFrontMatterTest.java,0.0,False,False
12941,codestory/fluent-http,cb4173665ae962148587f8fec59b62fff5a99a4b,net/codestory/http/types/ContentTypesTest.java,0.0,False,False
12949,codestory/fluent-http,acd387ffc1b61e86f8191237d25a1a5cdfcbe7bb,net/codestory/http/errors/ErrorPageTest.java,0.0,False,True
12966,codestory/fluent-http,acd387ffc1b61e86f8191237d25a1a5cdfcbe7bb,net/codestory/http/markdown/TablePluginTest.java,0.0,False,True
12979,codestory/fluent-http,acd387ffc1b61e86f8191237d25a1a5cdfcbe7bb,net/codestory/http/reload/OsxWatchServiceTest.java,0.0,False,True
12994,codestory/fluent-http,acd387ffc1b61e86f8191237d25a1a5cdfcbe7bb,net/codestory/http/types/ContentTypesTest.java,0.0,False,False
13006,codestory/fluent-http,6e28e6e4d0c091d2d6afda1425a8c607188f3a54,net/codestory/http/filters/basic/BasicAuthFilterTest.java,0.0,False,False
13043,codestory/fluent-http,6e28e6e4d0c091d2d6afda1425a8c607188f3a54,net/codestory/http/templating/helpers/AssetsHelperSourceTest.java,0.0,False,True
13054,codestory/fluent-http,edaf1bf65aa547363077cb82f687e28cd4c01f8b,net/codestory/http/convert/TypeConvertTest.java,0.0,False,False
13060,codestory/fluent-http,edaf1bf65aa547363077cb82f687e28cd4c01f8b,net/codestory/http/filters/FilterTest.java,0.0,False,True
13062,codestory/fluent-http,edaf1bf65aa547363077cb82f687e28cd4c01f8b,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,True
13066,codestory/fluent-http,edaf1bf65aa547363077cb82f687e28cd4c01f8b,net/codestory/http/internal/SimpleQueryTest.java,0.0,False,False
13094,codestory/fluent-http,edaf1bf65aa547363077cb82f687e28cd4c01f8b,net/codestory/http/templating/SiteTest.java,0.0,False,False
13117,codestory/fluent-http,f7cfcc2204dbe3685221672de848c409507d837e,net/codestory/http/injection/SpringAdapterTest.java,0.0,False,False
13118,codestory/fluent-http,f7cfcc2204dbe3685221672de848c409507d837e,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
13124,codestory/fluent-http,f7cfcc2204dbe3685221672de848c409507d837e,net/codestory/http/markdown/MarkdownCompilerTest.java,0.0,False,True
13135,codestory/fluent-http,f7cfcc2204dbe3685221672de848c409507d837e,net/codestory/http/payload/PayloadWriterTest.java,0.0,False,True
13148,codestory/fluent-http,f7cfcc2204dbe3685221672de848c409507d837e,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,False
13164,codestory/fluent-http,e4f9a2a7def934045f7e608add5bb4bad7735143,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,False
13166,codestory/fluent-http,e4f9a2a7def934045f7e608add5bb4bad7735143,net/codestory/http/filters/FilterTest.java,0.0,False,True
13168,codestory/fluent-http,e4f9a2a7def934045f7e608add5bb4bad7735143,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,True
13231,codestory/fluent-http,88cde8432e741c76e6b4aa5e5b59d8e2347e5fa7,net/codestory/http/markdown/TablePluginTest.java,0.0,False,True
13247,codestory/fluent-http,88cde8432e741c76e6b4aa5e5b59d8e2347e5fa7,net/codestory/http/routes/RouteCollectionTest.java,0.0,False,True
13257,codestory/fluent-http,88cde8432e741c76e6b4aa5e5b59d8e2347e5fa7,net/codestory/http/templating/helpers/WebjarHelperSourceTest.java,0.0,False,True
13258,codestory/fluent-http,88cde8432e741c76e6b4aa5e5b59d8e2347e5fa7,net/codestory/http/templating/yaml/YamlFrontMatterTest.java,0.0,False,False
13264,codestory/fluent-http,f2bb02097a22ea9fdd3f4eab493a6e2a78bb82cd,net/codestory/http/compilers/CompilersTest.java,0.0,False,False
13266,codestory/fluent-http,f2bb02097a22ea9fdd3f4eab493a6e2a78bb82cd,net/codestory/http/convert/TypeConvertTest.java,0.0,False,False
13268,codestory/fluent-http,f2bb02097a22ea9fdd3f4eab493a6e2a78bb82cd,net/codestory/http/errors/HttpExceptionTest.java,0.0,False,True
13274,codestory/fluent-http,f2bb02097a22ea9fdd3f4eab493a6e2a78bb82cd,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,True
13275,codestory/fluent-http,f2bb02097a22ea9fdd3f4eab493a6e2a78bb82cd,net/codestory/http/injection/SingletonsTest.java,0.0,False,True
13283,codestory/fluent-http,f2bb02097a22ea9fdd3f4eab493a6e2a78bb82cd,net/codestory/http/markdown/MarkdownCompilerTest.java,0.0,False,True
13303,codestory/fluent-http,f2bb02097a22ea9fdd3f4eab493a6e2a78bb82cd,net/codestory/http/templating/HandlebarsCompilerTest.java,0.0,False,False
13319,codestory/fluent-http,22a1e18497add4a18cf51aaf0d5de9568949c420,net/codestory/http/convert/TypeConvertTest.java,0.0,False,False
13322,codestory/fluent-http,22a1e18497add4a18cf51aaf0d5de9568949c420,net/codestory/http/filters/auth/AuthDataTest.java,0.0,False,False
13325,codestory/fluent-http,22a1e18497add4a18cf51aaf0d5de9568949c420,net/codestory/http/filters/FilterTest.java,0.0,False,True
13330,codestory/fluent-http,22a1e18497add4a18cf51aaf0d5de9568949c420,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
13331,codestory/fluent-http,22a1e18497add4a18cf51aaf0d5de9568949c420,net/codestory/http/internal/SimpleQueryTest.java,0.0,False,True
13344,codestory/fluent-http,22a1e18497add4a18cf51aaf0d5de9568949c420,net/codestory/http/misc/UrlConcatTest.java,0.0,False,False
13387,codestory/fluent-http,e15d7be6a877bc0b11037806ba2fda3a94b64689,net/codestory/http/io/StringsTest.java,0.0,False,False
13390,codestory/fluent-http,e15d7be6a877bc0b11037806ba2fda3a94b64689,net/codestory/http/markdown/TablePluginTest.java,0.0,False,True
13398,codestory/fluent-http,e15d7be6a877bc0b11037806ba2fda3a94b64689,net/codestory/http/misc/WebJarUrlFinderTest.java,0.0,False,False
13412,codestory/fluent-http,e15d7be6a877bc0b11037806ba2fda3a94b64689,net/codestory/http/templating/SiteTest.java,0.0,False,False
13429,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,False
13436,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
13437,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/internal/SimpleQueryTest.java,0.0,False,True
13453,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/payload/PayloadWriterTest.java,0.0,False,True
13456,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/reload/OsxWatchServiceTest.java,0.0,False,True
13463,codestory/fluent-http,d224288ffdd328d867380053ab0d828fd7b06127,net/codestory/http/templating/ModelTest.java,0.0,False,False
13480,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/errors/HttpExceptionTest.java,0.0,False,True
13481,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/filters/auth/AuthDataTest.java,0.0,False,False
13482,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/filters/auth/CookieAuthFilterTest.java,0.0,False,False
13487,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/injection/SingletonsTest.java,0.0,False,True
13489,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
13492,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/io/ResourcesTest.java,0.0,False,False
13498,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/misc/DatesTest.java,0.0,False,True
13515,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/templating/HandlebarsCompilerTest.java,0.0,False,False
13519,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,False
13520,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/templating/helpers/AssetsHelperSourceTest.java,0.0,False,True
13524,codestory/fluent-http,5c3e840848bd0f51c5cff04cf3cde3986cd52650,net/codestory/http/types/ContentTypesTest.java,0.0,False,False
13528,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,True
13532,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/errors/ErrorPageTest.java,0.0,False,True
13558,codestory/fluent-http,456622bc832e2aaac7eac2480f8a98855f949328,net/codestory/http/payload/PayloadTest.java,0.0,False,True
13578,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/exchange/ContextTest.java,0.0,False,False
13590,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/filters/FilterTest.java,0.0,False,True
13595,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
13598,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/io/ResourcesTest.java,0.0,False,False
13610,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/misc/WebJarUrlFinderTest.java,0.0,False,False
13615,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/reload/OsxWatchServiceTest.java,0.0,False,True
13616,codestory/fluent-http,e83fce05d868f5ef61628546cc09d55c78093059,net/codestory/http/ConfigurationOverrideTest.java,0.0,False,True
13637,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/convert/TypeConvertTest.java,0.0,False,False
13644,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/filters/roles/RoleFilterTest.java,0.0,False,True
13650,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/io/ClasspathScannerTest.java,0.0,False,True
13652,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/io/StringsTest.java,0.0,False,False
13653,codestory/fluent-http,6f86bb17ef8c7071518f242c693017b6136bb5e9,net/codestory/http/markdown/FormulaPluginTest.java,0.0,False,True
13719,codestory/fluent-http,94b15c9c322bf11b0f8268dc610912ce59eefb3f,net/codestory/http/reload/JdkWatchServiceTest.java,0.0,False,True
13720,codestory/fluent-http,94b15c9c322bf11b0f8268dc610912ce59eefb3f,net/codestory/http/reload/OsxWatchServiceTest.java,0.0,False,True
13725,codestory/fluent-http,94b15c9c322bf11b0f8268dc610912ce59eefb3f,net/codestory/http/routes/UriParserTest.java,0.0,False,False
13750,codestory/fluent-http,c400edc05ed20dd914fced956a6a61b647eeda3a,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,True
13753,codestory/fluent-http,c400edc05ed20dd914fced956a6a61b647eeda3a,net/codestory/http/internal/SimpleCookiesTest.java,0.0,False,False
13764,codestory/fluent-http,c400edc05ed20dd914fced956a6a61b647eeda3a,net/codestory/http/misc/PreCompileTest.java,0.0,False,False
13796,codestory/fluent-http,6263de26befedc6cc3a89594cff8ee40c1d85315,net/codestory/http/errors/HttpExceptionTest.java,0.0,False,True
13801,codestory/fluent-http,6263de26befedc6cc3a89594cff8ee40c1d85315,net/codestory/http/filters/roles/RoleFilterTest.java,0.0,False,True
13808,codestory/fluent-http,6263de26befedc6cc3a89594cff8ee40c1d85315,net/codestory/http/io/ResourcesTest.java,0.0,False,False
13816,codestory/fluent-http,6263de26befedc6cc3a89594cff8ee40c1d85315,net/codestory/http/misc/PreCompileTest.java,0.0,False,False
13820,codestory/fluent-http,6263de26befedc6cc3a89594cff8ee40c1d85315,net/codestory/http/payload/PayloadTest.java,0.0,False,True
13843,codestory/fluent-http,9b2c2b84a2855f72f4596569b55ce50a3b15bf49,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,True
13845,codestory/fluent-http,9b2c2b84a2855f72f4596569b55ce50a3b15bf49,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
13866,codestory/fluent-http,9b2c2b84a2855f72f4596569b55ce50a3b15bf49,net/codestory/http/misc/EnvTest.java,0.0,False,False
13906,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,True
13932,codestory/fluent-http,f286a0dae13b8b8e9ba244e6594fa0b2c986428f,net/codestory/http/routes/RoutesWithPatternTest.java,0.0,False,True
13950,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/convert/TypeConvertTest.java,0.0,False,False
13953,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/filters/auth/AuthDataTest.java,0.0,False,False
13956,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/FilterTest.java,0.0,False,True
13970,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/misc/EnvTest.java,0.0,False,False
13974,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/misc/UrlConcatTest.java,0.0,False,False
13989,codestory/fluent-http,61964c9288554cae04382a34fa6f79f1d9064288,net/codestory/http/templating/SiteTest.java,0.0,False,False
13998,codestory/fluent-http,33ca94aff2a639a3ed0ace80b74f7d7ed3b2d0b6,net/codestory/http/compilers/CoffeeCompilerTest.java,0.0,False,True
14007,codestory/fluent-http,33ca94aff2a639a3ed0ace80b74f7d7ed3b2d0b6,net/codestory/http/filters/basic/BasicAuthFilterTest.java,0.0,False,False
14010,codestory/fluent-http,33ca94aff2a639a3ed0ace80b74f7d7ed3b2d0b6,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,True
14017,codestory/fluent-http,33ca94aff2a639a3ed0ace80b74f7d7ed3b2d0b6,net/codestory/http/io/StringsTest.java,0.0,False,False
14034,codestory/fluent-http,33ca94aff2a639a3ed0ace80b74f7d7ed3b2d0b6,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,True
14056,codestory/fluent-http,75a87fcd5087c6b063ab8599e8dc051f3770d45a,net/codestory/http/errors/HttpExceptionTest.java,0.0,False,True
14085,codestory/fluent-http,75a87fcd5087c6b063ab8599e8dc051f3770d45a,net/codestory/http/routes/ReflectionRouteTest.java,0.0,False,True
14094,codestory/fluent-http,75a87fcd5087c6b063ab8599e8dc051f3770d45a,net/codestory/http/templating/YamlFrontMatterTest.java,0.0,False,False
14109,codestory/fluent-http,7f97d4648d2b2b7831ab03427f9b0127924e0e0e,net/codestory/http/filters/basic/BasicAuthFilterTest.java,0.0,False,False
14114,codestory/fluent-http,7f97d4648d2b2b7831ab03427f9b0127924e0e0e,net/codestory/http/injection/SpringAdapterTest.java,0.0,False,False
14118,codestory/fluent-http,7f97d4648d2b2b7831ab03427f9b0127924e0e0e,net/codestory/http/io/ResourcesTest.java,0.0,False,False
14134,codestory/fluent-http,7f97d4648d2b2b7831ab03427f9b0127924e0e0e,net/codestory/http/reload/OsxWatchServiceTest.java,0.0,False,True
14151,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,True
14155,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/ErrorPageTest.java,0.0,False,True
14159,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/filters/basic/BasicAuthFilterTest.java,0.0,False,False
14160,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/FilterTest.java,0.0,False,True
14186,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/routes/RouteCollectionTest.java,0.0,False,True
14196,codestory/fluent-http,c45cabc81f3448fc24608db44b52213a9476bab3,net/codestory/http/templating/helpers/LiveReloadHelperTest.java,0.0,False,True
14205,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/ErrorPageTest.java,0.0,False,True
14214,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/injection/SpringAdapterTest.java,0.0,False,False
14224,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/misc/Md5Test.java,0.0,False,False
14228,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/misc/WebJarUrlFinderTest.java,0.0,False,False
14235,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/routes/RouteCollectionTest.java,0.0,False,True
14239,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/templating/ModelTest.java,0.0,False,False
14242,codestory/fluent-http,4e95816fc0aa159d08737540877b81da0d1ee8e6,net/codestory/http/templating/ViewCompilerTest.java,0.0,False,False
14248,codestory/fluent-http,f13f58712c27d11b143447de4942c8a4fa336d93,net/codestory/http/CookiesTest.java,0.0,False,True
14275,codestory/fluent-http,f13f58712c27d11b143447de4942c8a4fa336d93,net/codestory/http/misc/Sha1Test.java,0.0,False,False
14298,codestory/fluent-http,da517a938ccba024c4b3c020ce03e79957bcc5ce,net/codestory/http/compilers/CompilersTest.java,0.0,False,False
14308,codestory/fluent-http,da517a938ccba024c4b3c020ce03e79957bcc5ce,net/codestory/http/injection/GuiceAdapterTest.java,0.0,False,True
14309,codestory/fluent-http,da517a938ccba024c4b3c020ce03e79957bcc5ce,net/codestory/http/injection/SingletonsTest.java,0.0,False,True
14316,codestory/fluent-http,da517a938ccba024c4b3c020ce03e79957bcc5ce,net/codestory/http/markdown/TablePluginTest.java,0.0,False,True
14321,codestory/fluent-http,da517a938ccba024c4b3c020ce03e79957bcc5ce,net/codestory/http/misc/PreCompileTest.java,0.0,False,False
14322,codestory/fluent-http,da517a938ccba024c4b3c020ce03e79957bcc5ce,net/codestory/http/misc/Sha1Test.java,0.0,False,False
14324,codestory/fluent-http,da517a938ccba024c4b3c020ce03e79957bcc5ce,net/codestory/http/misc/WebJarUrlFinderTest.java,0.0,False,False
14340,codestory/fluent-http,da517a938ccba024c4b3c020ce03e79957bcc5ce,net/codestory/http/types/ContentTypesTest.java,0.0,False,False
14344,codestory/fluent-http,87ec7ee5258ea377d098455b88470f631e64936a,net/codestory/http/compilers/CoffeeSourceMapCompilerTest.java,0.0,False,True
14387,codestory/fluent-http,3adc24c1d5825f5f3e3cfa9d635a06ada513bb6f,net/codestory/http/CookiesTest.java,0.0,False,True
14388,codestory/fluent-http,3adc24c1d5825f5f3e3cfa9d635a06ada513bb6f,net/codestory/http/compilers/CoffeeCompilerTest.java,0.0,False,True
14391,codestory/fluent-http,3adc24c1d5825f5f3e3cfa9d635a06ada513bb6f,net/codestory/http/compilers/LessCompilerTest.java,0.0,False,True
14401,codestory/fluent-http,3adc24c1d5825f5f3e3cfa9d635a06ada513bb6f,net/codestory/http/injection/SingletonsTest.java,0.0,False,True
14423,codestory/fluent-http,3adc24c1d5825f5f3e3cfa9d635a06ada513bb6f,net/codestory/http/routes/UriParserTest.java,0.0,False,False
14444,codestory/fluent-http,9c023467a689f15b6196c30883332ad3cb31ce04,net/codestory/http/filters/roles/RoleFilterTest.java,0.0,False,True
14447,codestory/fluent-http,9c023467a689f15b6196c30883332ad3cb31ce04,net/codestory/http/injection/SpringAdapterTest.java,0.0,False,False
14454,codestory/fluent-http,9c023467a689f15b6196c30883332ad3cb31ce04,net/codestory/http/CacheTest.java,0.0,False,True
14456,codestory/fluent-http,9c023467a689f15b6196c30883332ad3cb31ce04,net/codestory/http/misc/EnvTest.java,0.0,False,False
14467,codestory/fluent-http,9c023467a689f15b6196c30883332ad3cb31ce04,net/codestory/http/routes/RoutesWithPatternTest.java,0.0,False,True
14495,codestory/fluent-http,aa7f04b5703e9d0b1b945367eed3235adefa75e9,net/codestory/http/io/ResourcesTest.java,0.0,False,False
14497,codestory/fluent-http,aa7f04b5703e9d0b1b945367eed3235adefa75e9,net/codestory/http/markdown/FormulaPluginTest.java,0.0,False,True
14519,codestory/fluent-http,aa7f04b5703e9d0b1b945367eed3235adefa75e9,net/codestory/http/templating/helpers/LiveReloadHelperTest.java,0.0,False,True
14532,codestory/fluent-http,38d08532b3c5db689d4b30c8250fb024a359ee1c,net/codestory/http/filters/basic/BasicAuthFilterTest.java,0.0,False,False
14551,codestory/fluent-http,38d08532b3c5db689d4b30c8250fb024a359ee1c,net/codestory/http/misc/WebJarUrlFinderTest.java,0.0,False,False
14554,codestory/fluent-http,38d08532b3c5db689d4b30c8250fb024a359ee1c,net/codestory/http/reload/FolderWatcherTest.java,0.0,False,True
14560,codestory/fluent-http,38d08532b3c5db689d4b30c8250fb024a359ee1c,net/codestory/http/templating/SiteTest.java,0.0,False,False
14586,codestory/fluent-http,2784f9aa56d674902729cb670c7e2edd0eeeec50,net/codestory/http/markdown/FormulaPluginTest.java,0.0,False,True
14592,codestory/fluent-http,2784f9aa56d674902729cb670c7e2edd0eeeec50,net/codestory/http/misc/PreCompileTest.java,0.0,False,False
14601,codestory/fluent-http,2784f9aa56d674902729cb670c7e2edd0eeeec50,net/codestory/http/routes/RoutesWithPatternTest.java,0.0,False,True
14613,codestory/fluent-http,805628fde72c0fae8eb047b4d91390983d872a5c,net/codestory/http/compilers/CompilersTest.java,0.0,False,False
14624,codestory/fluent-http,805628fde72c0fae8eb047b4d91390983d872a5c,net/codestory/http/injection/SingletonsTest.java,0.0,False,True
14632,codestory/fluent-http,805628fde72c0fae8eb047b4d91390983d872a5c,net/codestory/http/CacheTest.java,0.0,False,True
14653,codestory/fluent-http,773303386d00e651375f5db9db7416066d0a5b27,net/codestory/http/exchange/ContextTest.java,0.0,False,False
14672,codestory/fluent-http,773303386d00e651375f5db9db7416066d0a5b27,net/codestory/http/io/ResourcesTest.java,0.0,False,False
14705,codestory/fluent-http,cdd7c18f73db1ab08dcf7ae3722bbea631837cc3,net/codestory/http/errors/HttpExceptionTest.java,0.0,False,True
14709,codestory/fluent-http,cdd7c18f73db1ab08dcf7ae3722bbea631837cc3,net/codestory/http/FilterTest.java,0.0,False,True
14720,codestory/fluent-http,cdd7c18f73db1ab08dcf7ae3722bbea631837cc3,net/codestory/http/CacheTest.java,0.0,False,True
14729,codestory/fluent-http,cdd7c18f73db1ab08dcf7ae3722bbea631837cc3,net/codestory/http/reload/FolderWatcherTest.java,0.0,False,True
14755,codestory/fluent-http,a0b4842ed4464cd188eda5722cc692f6bc91fed3,net/codestory/http/injection/SingletonsTest.java,0.0,False,True
14758,codestory/fluent-http,a0b4842ed4464cd188eda5722cc692f6bc91fed3,net/codestory/http/io/ClasspathScannerTest.java,0.0,False,True
14773,codestory/fluent-http,a0b4842ed4464cd188eda5722cc692f6bc91fed3,net/codestory/http/routes/RoutesWithPatternTest.java,0.0,False,True
14775,codestory/fluent-http,a0b4842ed4464cd188eda5722cc692f6bc91fed3,net/codestory/http/templating/HandlebarsCompilerTest.java,0.0,False,True
14792,codestory/fluent-http,d0fd947077c3f0f065ba1fc0be55330834d5e24d,net/codestory/http/filters/basic/BasicAuthFilterTest.java,0.0,False,False
14796,codestory/fluent-http,d0fd947077c3f0f065ba1fc0be55330834d5e24d,net/codestory/http/injection/SingletonsTest.java,0.0,False,True
